epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744041768558,2025-04-07T19.02.48.558,7.270,0.671,-0.396,0.244
1744041768578,2025-04-07T19.02.48.578,7.290,-0.274,-0.427,0.274
1744041768599,2025-04-07T19.02.48.599,7.311,0.061,-0.579,-0.183
1744041768619,2025-04-07T19.02.48.619,7.331,0.793,-0.579,-0.579
1744041768640,2025-04-07T19.02.48.640,7.352,0.854,-0.488,-0.335
1744041768659,2025-04-07T19.02.48.659,7.371,0.488,-0.915,-0.244
1744041768679,2025-04-07T19.02.48.679,7.391,-0.396,-0.549,0.305
1744041768700,2025-04-07T19.02.48.700,7.412,-0.488,0.061,0.915
1744041768720,2025-04-07T19.02.48.720,7.432,-0.671,-0.061,0.762
1744041768741,2025-04-07T19.02.48.741,7.453,-0.091,0.000,0.396
1744041768760,2025-04-07T19.02.48.760,7.472,0.579,-0.091,-0.030
1744041768780,2025-04-07T19.02.48.780,7.492,1.159,-1.006,-0.396
1744041768801,2025-04-07T19.02.48.801,7.513,0.183,-1.280,-0.030
1744041768821,2025-04-07T19.02.48.821,7.533,-0.762,-0.945,0.457
1744041768842,2025-04-07T19.02.48.842,7.554,0.091,-0.213,0.671
1744041768862,2025-04-07T19.02.48.862,7.574,-0.366,-0.213,0.488
1744041768881,2025-04-07T19.02.48.881,7.593,-0.183,-0.518,-0.061
1744041768902,2025-04-07T19.02.48.902,7.614,-0.518,-0.732,-0.579
1744041768922,2025-04-07T19.02.48.922,7.634,-0.122,-0.732,-0.884
1744041768943,2025-04-07T19.02.48.943,7.655,0.152,0.396,-0.579
1744041768963,2025-04-07T19.02.48.963,7.675,0.061,0.000,-0.701
1744041768984,2025-04-07T19.02.48.984,7.696,0.061,-0.061,-0.518
1744041769003,2025-04-07T19.02.49.003,7.715,0.457,0.213,-0.396
1744041769023,2025-04-07T19.02.49.023,7.735,0.854,1.189,-0.091
1744041769044,2025-04-07T19.02.49.044,7.756,0.823,1.006,-0.152
1744041769065,2025-04-07T19.02.49.065,7.777,1.159,0.000,-0.640
1744041769085,2025-04-07T19.02.49.085,7.797,1.341,0.549,-0.518
1744041769104,2025-04-07T19.02.49.104,7.816,1.372,1.006,-0.213
1744041769125,2025-04-07T19.02.49.125,7.837,1.433,0.488,-0.183
1744041769145,2025-04-07T19.02.49.145,7.857,1.524,-0.305,-0.457
1744041769166,2025-04-07T19.02.49.166,7.878,1.463,-0.305,-0.305
1744041769186,2025-04-07T19.02.49.186,7.898,1.494,-0.457,-0.244
1744041769207,2025-04-07T19.02.49.207,7.919,1.463,-0.152,-0.213
1744041769226,2025-04-07T19.02.49.226,7.938,0.854,0.183,-0.061
1744041769246,2025-04-07T19.02.49.246,7.958,0.152,-0.183,-0.030
1744041769267,2025-04-07T19.02.49.267,7.979,0.030,-0.427,0.091
1744041769287,2025-04-07T19.02.49.287,7.999,0.579,-0.427,0.122
1744041769308,2025-04-07T19.02.49.308,8.020,1.524,-0.488,-0.183
1744041769328,2025-04-07T19.02.49.328,8.040,1.738,-0.854,-0.457
1744041769347,2025-04-07T19.02.49.347,8.059,1.372,-0.762,-0.427
1744041769368,2025-04-07T19.02.49.368,8.080,0.640,-0.335,-0.335
1744041769388,2025-04-07T19.02.49.388,8.100,1.707,-0.427,-0.701
1744041769409,2025-04-07T19.02.49.409,8.121,1.494,-0.549,-0.732
1744041769429,2025-04-07T19.02.49.429,8.141,0.396,0.030,-0.213
1744041769448,2025-04-07T19.02.49.448,8.160,0.213,0.213,-0.030
1744041769469,2025-04-07T19.02.49.469,8.181,0.579,0.213,0.122
1744041769489,2025-04-07T19.02.49.489,8.201,0.335,0.427,0.366
1744041769510,2025-04-07T19.02.49.510,8.222,0.122,0.396,0.213
1744041769530,2025-04-07T19.02.49.530,8.242,0.213,0.640,0.366
1744041769551,2025-04-07T19.02.49.551,8.263,0.427,0.701,0.427
1744041769570,2025-04-07T19.02.49.570,8.282,0.945,0.762,0.488
1744041769590,2025-04-07T19.02.49.590,8.302,0.793,0.549,0.488
1744041769611,2025-04-07T19.02.49.611,8.323,0.915,0.427,0.488
1744041769631,2025-04-07T19.02.49.631,8.343,1.585,0.061,0.335
1744041769652,2025-04-07T19.02.49.652,8.364,1.860,-0.274,0.091
1744041769672,2025-04-07T19.02.49.672,8.384,1.646,-0.457,0.305
1744041769691,2025-04-07T19.02.49.691,8.403,1.250,-0.549,0.335
1744041769712,2025-04-07T19.02.49.712,8.424,1.372,-0.732,0.213
1744041769732,2025-04-07T19.02.49.732,8.444,1.220,-0.366,0.488
1744041769753,2025-04-07T19.02.49.753,8.465,0.640,0.152,0.640
1744041769773,2025-04-07T19.02.49.773,8.485,0.610,-0.274,0.183
1744041769793,2025-04-07T19.02.49.793,8.505,-0.091,-0.030,-0.030
1744041769813,2025-04-07T19.02.49.813,8.525,0.274,0.671,-0.061
1744041769834,2025-04-07T19.02.49.834,8.546,0.183,0.610,-0.122
1744041769854,2025-04-07T19.02.49.854,8.566,-0.244,0.335,-0.396
1744041769875,2025-04-07T19.02.49.875,8.587,-0.335,-0.152,-0.671
1744041769895,2025-04-07T19.02.49.895,8.607,0.457,-0.244,-0.701
1744041769914,2025-04-07T19.02.49.914,8.626,0.762,-0.335,-0.549
1744041769935,2025-04-07T19.02.49.935,8.647,0.732,-0.335,-0.396
1744041769955,2025-04-07T19.02.49.955,8.667,1.250,-0.213,-0.091
1744041769976,2025-04-07T19.02.49.976,8.688,0.396,0.000,0.427
1744041769996,2025-04-07T19.02.49.996,8.708,-0.091,0.122,0.640
1744041770017,2025-04-07T19.02.50.017,8.729,-0.396,0.183,0.854
1744041770036,2025-04-07T19.02.50.036,8.748,-0.457,-0.152,0.762
1744041770056,2025-04-07T19.02.50.056,8.768,0.427,-0.457,0.244
1744041770077,2025-04-07T19.02.50.077,8.789,0.610,-0.518,0.122
1744041770097,2025-04-07T19.02.50.097,8.809,0.732,-0.396,0.305
1744041770118,2025-04-07T19.02.50.118,8.830,0.091,-0.274,0.549
1744041770137,2025-04-07T19.02.50.137,8.849,0.061,-0.976,0.030
1744041770157,2025-04-07T19.02.50.157,8.869,0.976,-1.677,-0.366
1744041770178,2025-04-07T19.02.50.178,8.890,0.915,-1.463,-0.335
1744041770198,2025-04-07T19.02.50.198,8.910,0.701,-1.189,-0.122
1744041770219,2025-04-07T19.02.50.219,8.931,0.305,-0.762,-0.061
1744041770239,2025-04-07T19.02.50.239,8.951,0.091,-0.854,-0.244
1744041770258,2025-04-07T19.02.50.258,8.970,-0.396,-0.549,-0.152
1744041770279,2025-04-07T19.02.50.279,8.991,0.335,-0.366,-0.305
1744041770299,2025-04-07T19.02.50.299,9.011,0.183,-0.244,-0.274
1744041770320,2025-04-07T19.02.50.320,9.032,-0.976,0.030,-0.152
1744041770340,2025-04-07T19.02.50.340,9.052,-0.549,0.183,-0.305
1744041770361,2025-04-07T19.02.50.361,9.073,-0.396,-0.152,-0.457
1744041770380,2025-04-07T19.02.50.380,9.092,0.061,-0.640,-0.335
1744041770400,2025-04-07T19.02.50.400,9.112,0.274,-0.610,-0.213
1744041770421,2025-04-07T19.02.50.421,9.133,0.091,-0.549,-0.091
1744041770441,2025-04-07T19.02.50.441,9.153,0.640,-0.518,0.030
1744041770462,2025-04-07T19.02.50.462,9.174,-0.091,-0.183,0.183
1744041770482,2025-04-07T19.02.50.482,9.194,0.335,-1.006,-0.335
1744041770502,2025-04-07T19.02.50.502,9.214,1.037,-0.884,-0.488
1744041770522,2025-04-07T19.02.50.522,9.234,-0.122,-0.305,-0.152
1744041770543,2025-04-07T19.02.50.543,9.255,-1.524,0.518,0.152
1744041770563,2025-04-07T19.02.50.563,9.275,-2.683,1.585,0.457
1744041770584,2025-04-07T19.02.50.584,9.296,-3.598,1.372,0.274
1744041770603,2025-04-07T19.02.50.603,9.315,-3.963,0.823,0.030
1744041770623,2025-04-07T19.02.50.623,9.335,-5.274,0.091,-0.122
1744041770644,2025-04-07T19.02.50.644,9.356,-5.640,-0.579,-0.030
1744041770664,2025-04-07T19.02.50.664,9.376,-5.793,-1.738,0.335
1744041770685,2025-04-07T19.02.50.685,9.397,-5.823,-2.317,1.098
1744041770705,2025-04-07T19.02.50.705,9.417,-5.396,-4.207,1.982
1744041770724,2025-04-07T19.02.50.724,9.436,-4.512,-7.012,3.262
1744041770745,2025-04-07T19.02.50.745,9.457,-2.927,-8.628,5.152
1744041770765,2025-04-07T19.02.50.765,9.477,-3.415,-8.689,7.165
1744041770786,2025-04-07T19.02.50.786,9.498,-1.982,-9.085,8.201
1744041770806,2025-04-07T19.02.50.806,9.518,-0.854,-9.146,9.116
1744041770827,2025-04-07T19.02.50.827,9.539,-1.951,-9.207,9.146
1744041770846,2025-04-07T19.02.50.846,9.558,-0.213,-10.274,7.378
1744041770866,2025-04-07T19.02.50.866,9.578,0.305,-8.811,5.244
1744041770887,2025-04-07T19.02.50.887,9.599,-1.402,-7.348,2.073
1744041770907,2025-04-07T19.02.50.907,9.619,-0.305,-7.256,-2.226
1744041770928,2025-04-07T19.02.50.928,9.640,2.104,-8.598,-5.518
1744041770948,2025-04-07T19.02.50.948,9.660,4.665,-10.335,-8.445
1744041770967,2025-04-07T19.02.50.967,9.679,4.787,-12.927,-10.823
1744041770988,2025-04-07T19.02.50.988,9.700,2.835,-12.530,-10.579
1744041771008,2025-04-07T19.02.51.008,9.720,-0.427,-8.018,-7.835
1744041771029,2025-04-07T19.02.51.029,9.741,-0.396,-7.012,-6.311
1744041771049,2025-04-07T19.02.51.049,9.761,0.793,-8.018,-4.604
1744041771068,2025-04-07T19.02.51.068,9.780,-0.518,-7.287,-2.409
1744041771089,2025-04-07T19.02.51.089,9.801,0.854,-7.104,-2.530
1744041771109,2025-04-07T19.02.51.109,9.821,2.073,-9.268,-3.445
1744041771130,2025-04-07T19.02.51.130,9.842,2.744,-9.299,-4.085
1744041771150,2025-04-07T19.02.51.150,9.862,3.354,-7.622,-5.122
1744041771171,2025-04-07T19.02.51.171,9.883,3.110,-7.104,-7.470
1744041771190,2025-04-07T19.02.51.190,9.902,3.293,-9.726,-9.787
1744041771211,2025-04-07T19.02.51.211,9.923,4.238,-11.524,-9.665
1744041771231,2025-04-07T19.02.51.231,9.943,5.671,-10.640,-7.470
1744041771252,2025-04-07T19.02.51.252,9.964,5.945,-8.811,-3.963
1744041771272,2025-04-07T19.02.51.272,9.984,3.750,-8.079,-0.183
1744041771293,2025-04-07T19.02.51.293,10.005,5.396,-6.829,3.415
1744041771312,2025-04-07T19.02.51.312,10.024,5.671,-5.000,6.311
1744041771332,2025-04-07T19.02.51.332,10.044,5.183,-4.512,6.463
1744041771353,2025-04-07T19.02.51.353,10.065,6.067,-3.994,5.396
1744041771373,2025-04-07T19.02.51.373,10.085,1.799,-1.220,4.878
1744041771394,2025-04-07T19.02.51.394,10.106,-0.762,-0.610,2.866
1744041771413,2025-04-07T19.02.51.413,10.125,-3.598,-0.183,1.799
1744041771433,2025-04-07T19.02.51.433,10.145,-5.732,0.274,2.896
1744041771454,2025-04-07T19.02.51.454,10.166,-5.061,2.927,4.726
1744041771474,2025-04-07T19.02.51.474,10.186,-3.506,2.043,5.274
1744041771495,2025-04-07T19.02.51.495,10.207,-2.043,-0.488,6.555
1744041771515,2025-04-07T19.02.51.515,10.227,-0.671,-1.372,8.750
1744041771534,2025-04-07T19.02.51.534,10.246,2.805,-0.945,9.573
1744041771555,2025-04-07T19.02.51.555,10.267,4.604,-1.037,9.238
1744041771575,2025-04-07T19.02.51.575,10.287,4.482,-2.530,8.415
1744041771596,2025-04-07T19.02.51.596,10.308,5.335,-3.079,7.378
1744041771616,2025-04-07T19.02.51.616,10.328,5.122,-0.976,6.860
1744041771637,2025-04-07T19.02.51.637,10.349,5.762,-0.732,5.854
1744041771656,2025-04-07T19.02.51.656,10.368,6.098,-3.049,4.177
1744041771676,2025-04-07T19.02.51.676,10.388,5.366,-3.415,2.744
1744041771697,2025-04-07T19.02.51.697,10.409,5.213,-2.195,1.921
1744041771717,2025-04-07T19.02.51.717,10.429,3.598,-0.579,1.951
1744041771738,2025-04-07T19.02.51.738,10.450,0.610,0.366,1.890
1744041771758,2025-04-07T19.02.51.758,10.470,-0.640,-0.274,1.311
1744041771777,2025-04-07T19.02.51.777,10.489,-0.945,-0.762,0.640
1744041771798,2025-04-07T19.02.51.798,10.510,1.280,-1.006,-1.372
1744041771818,2025-04-07T19.02.51.818,10.530,0.945,-0.122,-1.128
1744041771839,2025-04-07T19.02.51.839,10.551,-0.335,1.159,0.457
1744041771859,2025-04-07T19.02.51.859,10.571,-2.165,2.256,1.768
1744041771878,2025-04-07T19.02.51.878,10.590,-1.616,2.378,2.104
1744041771899,2025-04-07T19.02.51.899,10.611,1.006,2.012,1.646
1744041771919,2025-04-07T19.02.51.919,10.631,2.073,2.500,1.707
1744041771940,2025-04-07T19.02.51.940,10.652,1.829,2.530,1.738
1744041771961,2025-04-07T19.02.51.961,10.673,0.793,2.713,1.738
1744041771981,2025-04-07T19.02.51.981,10.693,-0.030,3.293,1.494
1744041772000,2025-04-07T19.02.52.000,10.712,-0.366,3.354,0.793
1744041772021,2025-04-07T19.02.52.021,10.733,0.061,2.805,-0.457
1744041772041,2025-04-07T19.02.52.041,10.753,0.762,2.500,-2.012
1744041772062,2025-04-07T19.02.52.062,10.774,1.646,1.311,-3.841
1744041772082,2025-04-07T19.02.52.082,10.794,-0.091,1.372,-3.659
1744041772103,2025-04-07T19.02.52.103,10.815,-0.518,1.311,-3.140
1744041772122,2025-04-07T19.02.52.122,10.834,0.915,0.396,-3.232
1744041772142,2025-04-07T19.02.52.142,10.854,2.226,0.457,-2.683
1744041772163,2025-04-07T19.02.52.163,10.875,1.646,0.274,-1.860
1744041772183,2025-04-07T19.02.52.183,10.895,1.402,-0.244,-1.768
1744041772204,2025-04-07T19.02.52.204,10.916,1.006,-1.006,-2.043
1744041772223,2025-04-07T19.02.52.223,10.935,0.244,-0.732,-1.311
1744041772243,2025-04-07T19.02.52.243,10.955,-0.945,-0.122,-0.335
1744041772264,2025-04-07T19.02.52.264,10.976,-1.463,-0.762,-0.244
1744041772284,2025-04-07T19.02.52.284,10.996,-1.250,-1.433,-0.518
1744041772305,2025-04-07T19.02.52.305,11.017,-1.250,-1.707,-0.335
1744041772325,2025-04-07T19.02.52.325,11.037,-1.128,-1.707,-0.091
1744041772344,2025-04-07T19.02.52.344,11.056,-0.701,-1.341,0.213
1744041772365,2025-04-07T19.02.52.365,11.077,-0.091,-0.915,1.250
1744041772385,2025-04-07T19.02.52.385,11.097,-0.579,-0.884,2.104
1744041772406,2025-04-07T19.02.52.406,11.118,-1.037,-0.701,2.104
1744041772426,2025-04-07T19.02.52.426,11.138,-0.457,-0.793,1.463
1744041772447,2025-04-07T19.02.52.447,11.159,-0.335,-0.488,1.494
1744041772466,2025-04-07T19.02.52.466,11.178,-0.427,0.152,1.433
1744041772486,2025-04-07T19.02.52.486,11.198,-0.030,0.396,0.762
1744041772507,2025-04-07T19.02.52.507,11.219,0.640,0.213,-0.274
1744041772527,2025-04-07T19.02.52.527,11.239,0.610,0.091,-0.610
1744041772548,2025-04-07T19.02.52.548,11.260,-0.396,0.366,-0.549
1744041772568,2025-04-07T19.02.52.568,11.280,-1.067,0.579,-0.610
1744041772587,2025-04-07T19.02.52.587,11.299,-0.335,-0.061,-0.762
1744041772608,2025-04-07T19.02.52.608,11.320,-1.189,0.183,-0.549
1744041772628,2025-04-07T19.02.52.628,11.340,-1.494,-0.335,-0.793
1744041772649,2025-04-07T19.02.52.649,11.361,-1.250,-1.463,-1.037
1744041772669,2025-04-07T19.02.52.669,11.381,-1.494,-2.530,-0.488
1744041772689,2025-04-07T19.02.52.689,11.401,-0.244,-3.506,-0.091
1744041772709,2025-04-07T19.02.52.709,11.421,1.402,-3.689,0.335
1744041772730,2025-04-07T19.02.52.730,11.442,1.646,-2.988,1.037
1744041772750,2025-04-07T19.02.52.750,11.462,0.305,-2.683,1.128
1744041772771,2025-04-07T19.02.52.771,11.483,-0.945,-3.415,0.488
1744041772791,2025-04-07T19.02.52.791,11.503,0.488,-3.750,-0.366
1744041772810,2025-04-07T19.02.52.810,11.522,2.561,-2.591,-0.793
1744041772831,2025-04-07T19.02.52.831,11.543,2.561,-1.220,-0.823
1744041772851,2025-04-07T19.02.52.851,11.563,-0.061,0.915,0.030
1744041772872,2025-04-07T19.02.52.872,11.584,-0.427,2.226,0.427
1744041772892,2025-04-07T19.02.52.892,11.604,0.030,2.988,0.396
1744041772913,2025-04-07T19.02.52.913,11.625,0.061,3.232,-0.061
1744041772932,2025-04-07T19.02.52.932,11.644,-0.976,3.384,-0.427
1744041772952,2025-04-07T19.02.52.952,11.664,-1.982,3.598,-0.732
1744041772973,2025-04-07T19.02.52.973,11.685,-1.646,2.866,-1.524
1744041772993,2025-04-07T19.02.52.993,11.705,-0.854,2.226,-1.829
1744041773014,2025-04-07T19.02.53.014,11.726,-0.640,1.585,-1.707
1744041773033,2025-04-07T19.02.53.033,11.745,0.823,0.549,-1.524
1744041773053,2025-04-07T19.02.53.053,11.765,2.134,-0.061,-1.067
1744041773074,2025-04-07T19.02.53.074,11.786,2.348,0.274,-0.213
1744041773094,2025-04-07T19.02.53.094,11.806,2.409,0.030,0.213
1744041773115,2025-04-07T19.02.53.115,11.827,2.378,-0.335,0.244
1744041773135,2025-04-07T19.02.53.135,11.847,2.500,-0.183,0.061
1744041773154,2025-04-07T19.02.53.154,11.866,3.628,-0.274,-0.732
1744041773175,2025-04-07T19.02.53.175,11.887,2.774,0.823,-0.823
1744041773195,2025-04-07T19.02.53.195,11.907,0.945,1.982,-0.884
1744041773216,2025-04-07T19.02.53.216,11.928,0.000,2.896,-1.311
1744041773236,2025-04-07T19.02.53.236,11.948,0.061,3.201,-2.104
1744041773257,2025-04-07T19.02.53.257,11.969,-0.488,3.628,-2.561
1744041773276,2025-04-07T19.02.53.276,11.988,-1.738,3.933,-3.049
1744041773296,2025-04-07T19.02.53.296,12.008,-1.128,3.506,-3.537
1744041773317,2025-04-07T19.02.53.317,12.029,-0.762,3.323,-3.293
1744041773337,2025-04-07T19.02.53.337,12.049,-0.884,2.927,-3.171
1744041773358,2025-04-07T19.02.53.358,12.070,0.274,1.829,-2.622
1744041773377,2025-04-07T19.02.53.377,12.089,1.524,1.463,-1.616
1744041773398,2025-04-07T19.02.53.398,12.110,1.341,0.701,-1.067
1744041773418,2025-04-07T19.02.53.418,12.130,1.128,-0.305,-1.372
1744041773439,2025-04-07T19.02.53.439,12.151,1.341,-0.884,-1.372
1744041773459,2025-04-07T19.02.53.459,12.171,2.348,-0.549,-1.372
1744041773480,2025-04-07T19.02.53.480,12.192,3.018,-0.945,-2.043
1744041773499,2025-04-07T19.02.53.499,12.211,2.195,-1.220,-2.348
1744041773519,2025-04-07T19.02.53.519,12.231,0.305,-0.701,-1.982
1744041773540,2025-04-07T19.02.53.540,12.252,-1.189,-0.457,-1.768
1744041773560,2025-04-07T19.02.53.560,12.272,-0.122,-0.518,-2.439
1744041773581,2025-04-07T19.02.53.581,12.293,-0.488,-0.213,-2.591
1744041773601,2025-04-07T19.02.53.601,12.313,-1.799,0.091,-2.287
1744041773620,2025-04-07T19.02.53.620,12.332,-2.927,-0.732,-2.439
1744041773641,2025-04-07T19.02.53.641,12.353,-2.226,-1.616,-3.079
1744041773661,2025-04-07T19.02.53.661,12.373,-1.616,-2.104,-3.171
1744041773682,2025-04-07T19.02.53.682,12.394,-3.110,-2.652,-2.043
1744041773702,2025-04-07T19.02.53.702,12.414,-4.360,-2.713,-0.671
1744041773723,2025-04-07T19.02.53.723,12.435,-2.652,-2.713,0.183
1744041773742,2025-04-07T19.02.53.742,12.454,-0.854,-1.402,1.494
1744041773762,2025-04-07T19.02.53.762,12.474,-0.762,-0.671,2.530
1744041773783,2025-04-07T19.02.53.783,12.495,-0.793,0.518,3.232
1744041773803,2025-04-07T19.02.53.803,12.515,-1.220,0.945,3.293
1744041773824,2025-04-07T19.02.53.824,12.536,0.030,0.976,2.683
1744041773843,2025-04-07T19.02.53.843,12.555,1.037,0.030,1.341
1744041773863,2025-04-07T19.02.53.863,12.575,0.945,-0.854,-0.274
1744041773884,2025-04-07T19.02.53.884,12.596,0.915,-1.372,-2.195
1744041773904,2025-04-07T19.02.53.904,12.616,0.762,-1.006,-3.110
1744041773925,2025-04-07T19.02.53.925,12.637,-0.152,-0.244,-3.110
1744041773945,2025-04-07T19.02.53.945,12.657,-0.183,-0.366,-3.415
1744041773964,2025-04-07T19.02.53.964,12.676,-0.366,-0.671,-3.415
1744041773985,2025-04-07T19.02.53.985,12.697,-0.152,-0.854,-3.049
1744041774005,2025-04-07T19.02.54.005,12.717,0.152,-1.006,-2.073
1744041774026,2025-04-07T19.02.54.026,12.738,-0.152,-0.640,-0.945
1744041774046,2025-04-07T19.02.54.046,12.758,-0.213,-0.579,-0.122
1744041774067,2025-04-07T19.02.54.067,12.779,-0.640,0.213,0.762
1744041774086,2025-04-07T19.02.54.086,12.798,0.030,0.396,0.884
1744041774107,2025-04-07T19.02.54.107,12.819,0.549,0.579,0.152
1744041774127,2025-04-07T19.02.54.127,12.839,1.128,0.518,-0.945
1744041774148,2025-04-07T19.02.54.148,12.860,0.396,0.945,-0.915
1744041774168,2025-04-07T19.02.54.168,12.880,-0.335,0.854,-0.854
1744041774187,2025-04-07T19.02.54.187,12.899,-0.366,0.976,-0.549
1744041774208,2025-04-07T19.02.54.208,12.920,-0.457,0.732,-0.610
1744041774228,2025-04-07T19.02.54.228,12.940,-0.030,1.220,-0.122
1744041774249,2025-04-07T19.02.54.249,12.961,0.091,0.335,-0.091
1744041774269,2025-04-07T19.02.54.269,12.981,-1.128,0.396,0.274
1744041774290,2025-04-07T19.02.54.290,13.002,-0.976,0.030,0.457
1744041774309,2025-04-07T19.02.54.309,13.021,0.488,-0.061,0.213
1744041774329,2025-04-07T19.02.54.329,13.041,1.341,-0.305,0.244
1744041774350,2025-04-07T19.02.54.350,13.062,1.189,-0.213,0.671
1744041774370,2025-04-07T19.02.54.370,13.082,0.976,-0.274,0.762
1744041774391,2025-04-07T19.02.54.391,13.103,0.762,-0.793,0.396
1744041774411,2025-04-07T19.02.54.411,13.123,0.823,-0.854,0.244
1744041774430,2025-04-07T19.02.54.430,13.142,0.823,-0.915,0.335
1744041774451,2025-04-07T19.02.54.451,13.163,0.579,-0.762,0.549
1744041774471,2025-04-07T19.02.54.471,13.183,0.213,-0.366,0.610
1744041774492,2025-04-07T19.02.54.492,13.204,0.823,-0.305,0.335
1744041774512,2025-04-07T19.02.54.512,13.224,1.006,-0.488,0.030
1744041774531,2025-04-07T19.02.54.531,13.243,0.610,-0.274,0.061
1744041774552,2025-04-07T19.02.54.552,13.264,0.366,-0.274,0.152
1744041774572,2025-04-07T19.02.54.572,13.284,0.396,0.091,0.000
1744041774593,2025-04-07T19.02.54.593,13.305,0.366,-0.244,-0.366
1744041774613,2025-04-07T19.02.54.613,13.325,-0.274,-0.061,-0.579
1744041774634,2025-04-07T19.02.54.634,13.346,0.122,-0.488,-1.189
1744041774653,2025-04-07T19.02.54.653,13.365,0.000,-0.213,-1.067
1744041774673,2025-04-07T19.02.54.673,13.385,0.274,-0.122,-0.915
1744041774694,2025-04-07T19.02.54.694,13.406,-0.122,-0.366,-0.701
1744041774714,2025-04-07T19.02.54.714,13.426,-0.091,-0.518,-0.640
1744041774735,2025-04-07T19.02.54.735,13.447,0.610,-1.037,-0.732
1744041774755,2025-04-07T19.02.54.755,13.467,0.274,-0.701,-0.213
1744041774774,2025-04-07T19.02.54.774,13.486,0.305,-1.341,0.000
1744041774795,2025-04-07T19.02.54.795,13.507,-0.213,-1.128,0.244
1744041774815,2025-04-07T19.02.54.815,13.527,-0.122,-0.884,0.335
1744041774836,2025-04-07T19.02.54.836,13.548,1.433,-1.341,-0.183
1744041774857,2025-04-07T19.02.54.857,13.569,3.506,-1.768,-1.311
1744041774877,2025-04-07T19.02.54.877,13.589,2.622,-1.829,-1.311
1744041774896,2025-04-07T19.02.54.896,13.608,0.823,-1.037,-0.579
1744041774917,2025-04-07T19.02.54.917,13.629,0.183,-0.976,-0.213
1744041774937,2025-04-07T19.02.54.937,13.649,-0.488,-0.610,0.213
1744041774958,2025-04-07T19.02.54.958,13.670,0.030,-0.793,0.610
1744041774978,2025-04-07T19.02.54.978,13.690,-0.305,-0.549,1.433
1744041774997,2025-04-07T19.02.54.997,13.709,0.762,-0.488,1.921
1744041775018,2025-04-07T19.02.55.018,13.730,1.524,-0.762,2.073
1744041775038,2025-04-07T19.02.55.038,13.750,2.165,-1.067,2.012
1744041775059,2025-04-07T19.02.55.059,13.771,2.287,-0.579,1.890
1744041775079,2025-04-07T19.02.55.079,13.791,3.140,-0.915,1.463
1744041775100,2025-04-07T19.02.55.100,13.812,4.116,-1.311,0.915
1744041775119,2025-04-07T19.02.55.119,13.831,4.451,-1.463,0.610
1744041775139,2025-04-07T19.02.55.139,13.851,3.018,-1.555,0.579
1744041775160,2025-04-07T19.02.55.160,13.872,1.738,-1.311,0.610
1744041775180,2025-04-07T19.02.55.180,13.892,0.762,-0.610,0.732
1744041775201,2025-04-07T19.02.55.201,13.913,0.884,-0.732,0.488
1744041775221,2025-04-07T19.02.55.221,13.933,-0.030,-0.640,0.213
1744041775240,2025-04-07T19.02.55.240,13.952,-0.518,-0.396,-0.213
1744041775261,2025-04-07T19.02.55.261,13.973,0.030,-0.610,-0.976
1744041775281,2025-04-07T19.02.55.281,13.993,-0.061,-0.579,-1.098
1744041775302,2025-04-07T19.02.55.302,14.014,-0.610,-0.305,-0.945
1744041775322,2025-04-07T19.02.55.322,14.034,-0.488,-0.061,-0.884
1744041775341,2025-04-07T19.02.55.341,14.053,0.122,0.091,-1.250
1744041775362,2025-04-07T19.02.55.362,14.074,0.762,-0.213,-1.585
1744041775382,2025-04-07T19.02.55.382,14.094,0.945,-0.183,-1.311
1744041775403,2025-04-07T19.02.55.403,14.115,0.274,-0.122,-0.823
1744041775423,2025-04-07T19.02.55.423,14.135,-0.244,0.152,-0.335
1744041775444,2025-04-07T19.02.55.444,14.156,-0.061,-0.030,-0.427
1744041775463,2025-04-07T19.02.55.463,14.175,-0.488,-0.122,-0.366
1744041775483,2025-04-07T19.02.55.483,14.195,-0.274,0.183,-0.183
1744041775504,2025-04-07T19.02.55.504,14.216,-0.091,-0.396,-0.457
