epoc (ms),timestamp (+0300),elapsed (s),x-axis (T),y-axis (T),z-axis (T)
1744041133676,2025-04-07T18.52.13.676,12.217,-0.000350625,0.000065562,-0.000242875
1744041133715,2025-04-07T18.52.13.715,12.256,-0.000350625,0.000065562,-0.000241313
1744041133756,2025-04-07T18.52.13.756,12.297,-0.000350313,0.000065562,-0.000241750
1744041133796,2025-04-07T18.52.13.796,12.337,-0.000351750,0.000066687,-0.000241375
1744041133835,2025-04-07T18.52.13.835,12.376,-0.000350250,0.000065938,-0.000241625
1744041133875,2025-04-07T18.52.13.875,12.416,-0.000350625,0.000066687,-0.000242000
1744041133915,2025-04-07T18.52.13.915,12.456,-0.000352125,0.000065938,-0.000241688
1744041133954,2025-04-07T18.52.13.954,12.495,-0.000351375,0.000065938,-0.000241188
1744041133995,2025-04-07T18.52.13.995,12.536,-0.000349875,0.000065938,-0.000242375
1744041134035,2025-04-07T18.52.14.035,12.576,-0.000352500,0.000065562,-0.000242437
1744041134074,2025-04-07T18.52.14.074,12.615,-0.000352125,0.000065562,-0.000242875
1744041134114,2025-04-07T18.52.14.114,12.655,-0.000351750,0.000066313,-0.000242375
1744041134153,2025-04-07T18.52.14.153,12.694,-0.000351750,0.000065938,-0.000242875
1744041134193,2025-04-07T18.52.14.193,12.734,-0.000352500,0.000065938,-0.000242062
1744041134234,2025-04-07T18.52.14.234,12.775,-0.000352500,0.000066313,-0.000241688
1744041134273,2025-04-07T18.52.14.273,12.814,-0.000352875,0.000066313,-0.000242062
1744041134313,2025-04-07T18.52.14.313,12.854,-0.000353563,0.000066313,-0.000241188
1744041134353,2025-04-07T18.52.14.353,12.894,-0.000354688,0.000065562,-0.000242062
1744041134392,2025-04-07T18.52.14.392,12.933,-0.000356562,0.000066313,-0.000242875
1744041134433,2025-04-07T18.52.14.433,12.974,-0.000355812,0.000066313,-0.000242875
1744041134473,2025-04-07T18.52.14.473,13.014,-0.000355812,0.000065562,-0.000241625
1744041134512,2025-04-07T18.52.14.512,13.053,-0.000355812,0.000067812,-0.000242437
1744041134552,2025-04-07T18.52.14.552,13.093,-0.000355438,0.000067063,-0.000241937
1744041134591,2025-04-07T18.52.14.591,13.132,-0.000355812,0.000067812,-0.000243563
1744041134631,2025-04-07T18.52.14.631,13.172,-0.000356875,0.000067812,-0.000242375
1744041134672,2025-04-07T18.52.14.672,13.213,-0.000357250,0.000067437,-0.000242813
1744041134711,2025-04-07T18.52.14.711,13.252,-0.000357625,0.000066687,-0.000243625
1744041134751,2025-04-07T18.52.14.751,13.292,-0.000357312,0.000067063,-0.000243250
1744041134791,2025-04-07T18.52.14.791,13.332,-0.000356187,0.000068562,-0.000242062
1744041134830,2025-04-07T18.52.14.830,13.371,-0.000356125,0.000067437,-0.000243563
1744041134870,2025-04-07T18.52.14.870,13.411,-0.000356937,0.000067063,-0.000242875
1744041134911,2025-04-07T18.52.14.911,13.452,-0.000357250,0.000067437,-0.000242813
1744041134950,2025-04-07T18.52.14.950,13.491,-0.000357625,0.000068188,-0.000242437
1744041134990,2025-04-07T18.52.14.990,13.531,-0.000356937,0.000068188,-0.000244062
1744041135029,2025-04-07T18.52.15.029,13.570,-0.000357250,0.000067812,-0.000243625
1744041135069,2025-04-07T18.52.15.069,13.610,-0.000356187,0.000067812,-0.000242875
1744041135108,2025-04-07T18.52.15.108,13.649,-0.000356562,0.000067812,-0.000242375
1744041135149,2025-04-07T18.52.15.149,13.690,-0.000356562,0.000067063,-0.000242813
1744041135189,2025-04-07T18.52.15.189,13.730,-0.000357625,0.000068562,-0.000243687
1744041135229,2025-04-07T18.52.15.229,13.770,-0.000356875,0.000067437,-0.000243563
1744041135268,2025-04-07T18.52.15.268,13.809,-0.000357312,0.000068188,-0.000242875
1744041135308,2025-04-07T18.52.15.308,13.849,-0.000356937,0.000067437,-0.000242437
1744041135347,2025-04-07T18.52.15.347,13.888,-0.000357250,0.000067812,-0.000242062
1744041135388,2025-04-07T18.52.15.388,13.929,-0.000357625,0.000067812,-0.000243625
1744041135428,2025-04-07T18.52.15.428,13.969,-0.000357625,0.000067812,-0.000243625
1744041135467,2025-04-07T18.52.15.467,14.008,-0.000357625,0.000067437,-0.000243188
1744041135507,2025-04-07T18.52.15.507,14.048,-0.000357625,0.000067063,-0.000242813
1744041135546,2025-04-07T18.52.15.546,14.087,-0.000357625,0.000067437,-0.000243313
1744041135586,2025-04-07T18.52.15.586,14.127,-0.000356562,0.000067437,-0.000243563
1744041135627,2025-04-07T18.52.15.627,14.168,-0.000356187,0.000068875,-0.000242875
1744041135667,2025-04-07T18.52.15.667,14.208,-0.000356187,0.000068188,-0.000241688
1744041135706,2025-04-07T18.52.15.706,14.247,-0.000357625,0.000067812,-0.000241188
1744041135746,2025-04-07T18.52.15.746,14.287,-0.000357312,0.000067812,-0.000240938
1744041135785,2025-04-07T18.52.15.785,14.326,-0.000356187,0.000067437,-0.000240875
1744041135825,2025-04-07T18.52.15.825,14.366,-0.000355812,0.000068188,-0.000239625
1744041135866,2025-04-07T18.52.15.866,14.407,-0.000354688,0.000067063,-0.000239250
1744041135905,2025-04-07T18.52.15.905,14.446,-0.000355438,0.000067437,-0.000240938
1744041135945,2025-04-07T18.52.15.945,14.486,-0.000356187,0.000066687,-0.000240875
1744041135984,2025-04-07T18.52.15.984,14.525,-0.000355812,0.000068188,-0.000241188
1744041136024,2025-04-07T18.52.16.024,14.565,-0.000354313,0.000067437,-0.000240500
1744041136064,2025-04-07T18.52.16.064,14.605,-0.000354000,0.000068188,-0.000240062
1744041136105,2025-04-07T18.52.16.105,14.646,-0.000352812,0.000068188,-0.000241563
1744041136144,2025-04-07T18.52.16.144,14.685,-0.000354000,0.000068188,-0.000242125
1744041136184,2025-04-07T18.52.16.184,14.725,-0.000352875,0.000068188,-0.000242437
1744041136223,2025-04-07T18.52.16.223,14.764,-0.000352500,0.000069250,-0.000240938
1744041136263,2025-04-07T18.52.16.263,14.804,-0.000353938,0.000069625,-0.000241188
1744041136302,2025-04-07T18.52.16.302,14.843,-0.000352875,0.000068562,-0.000242125
1744041136343,2025-04-07T18.52.16.343,14.884,-0.000352500,0.000069250,-0.000240875
1744041136383,2025-04-07T18.52.16.383,14.924,-0.000353250,0.000068875,-0.000242437
1744041136422,2025-04-07T18.52.16.422,14.963,-0.000352875,0.000069625,-0.000242437
1744041136462,2025-04-07T18.52.16.462,15.003,-0.000352500,0.000067812,-0.000242437
1744041136501,2025-04-07T18.52.16.501,15.042,-0.000352125,0.000068875,-0.000241250
1744041136541,2025-04-07T18.52.16.541,15.082,-0.000352125,0.000069625,-0.000241625
1744041136582,2025-04-07T18.52.16.582,15.123,-0.000352500,0.000069250,-0.000241188
1744041136622,2025-04-07T18.52.16.622,15.163,-0.000352500,0.000068875,-0.000241250
1744041136661,2025-04-07T18.52.16.661,15.202,-0.000351000,0.000068188,-0.000239188
1744041136701,2025-04-07T18.52.16.701,15.242,-0.000350625,0.000068875,-0.000238875
1744041136740,2025-04-07T18.52.16.740,15.281,-0.000353250,0.000070375,-0.000240437
1744041136781,2025-04-07T18.52.16.781,15.322,-0.000352875,0.000070375,-0.000246813
1744041136821,2025-04-07T18.52.16.821,15.362,-0.000358750,0.000071500,-0.000251563
1744041136860,2025-04-07T18.52.16.860,15.401,-0.000367250,0.000072562,-0.000252375
1744041136900,2025-04-07T18.52.16.900,15.441,-0.000369813,0.000072938,-0.000248375
1744041136939,2025-04-07T18.52.16.939,15.480,-0.000365750,0.000073312,-0.000244500
1744041136979,2025-04-07T18.52.16.979,15.520,-0.000355063,0.000070375,-0.000244062
1744041137020,2025-04-07T18.52.17.020,15.561,-0.000339938,0.000067063,-0.000240062
1744041137060,2025-04-07T18.52.17.060,15.601,-0.000338875,0.000064875,-0.000239188
1744041137099,2025-04-07T18.52.17.099,15.640,-0.000338875,0.000065250,-0.000239250
1744041137139,2025-04-07T18.52.17.139,15.680,-0.000339563,0.000065562,-0.000240437
1744041137178,2025-04-07T18.52.17.178,15.719,-0.000343625,0.000067812,-0.000242813
1744041137218,2025-04-07T18.52.17.218,15.759,-0.000357625,0.000071500,-0.000244500
1744041137259,2025-04-07T18.52.17.259,15.800,-0.000364312,0.000072938,-0.000247188
1744041137298,2025-04-07T18.52.17.298,15.839,-0.000368312,0.000073312,-0.000249500
1744041137338,2025-04-07T18.52.17.338,15.879,-0.000365375,0.000072562,-0.000248063
1744041137377,2025-04-07T18.52.17.377,15.918,-0.000362063,0.000072187,-0.000246375
1744041137417,2025-04-07T18.52.17.417,15.958,-0.000356562,0.000070750,-0.000245250
1744041137458,2025-04-07T18.52.17.458,15.999,-0.000352125,0.000069625,-0.000243250
1744041137498,2025-04-07T18.52.17.498,16.039,-0.000347688,0.000068188,-0.000239250
1744041137537,2025-04-07T18.52.17.537,16.078,-0.000344000,0.000066313,-0.000238500
1744041137577,2025-04-07T18.52.17.577,16.118,-0.000342938,0.000065938,-0.000240437
1744041137616,2025-04-07T18.52.17.616,16.157,-0.000345500,0.000066313,-0.000241625
1744041137656,2025-04-07T18.52.17.656,16.197,-0.000347313,0.000067063,-0.000243687
1744041137697,2025-04-07T18.52.17.697,16.238,-0.000353938,0.000069250,-0.000242062
1744041137736,2025-04-07T18.52.17.736,16.277,-0.000359875,0.000071875,-0.000244812
1744041137776,2025-04-07T18.52.17.776,16.317,-0.000362813,0.000073688,-0.000249187
1744041137815,2025-04-07T18.52.17.815,16.356,-0.000365750,0.000073688,-0.000252375
1744041137855,2025-04-07T18.52.17.855,16.396,-0.000366500,0.000074437,-0.000250375
1744041137895,2025-04-07T18.52.17.895,16.436,-0.000363562,0.000073312,-0.000249187
1744041137936,2025-04-07T18.52.17.936,16.477,-0.000356562,0.000071500,-0.000247250
1744041137975,2025-04-07T18.52.17.975,16.516,-0.000351375,0.000068875,-0.000244812
1744041138015,2025-04-07T18.52.18.015,16.556,-0.000341812,0.000065562,-0.000241563
1744041138054,2025-04-07T18.52.18.054,16.595,-0.000341812,0.000064500,-0.000240750
1744041138094,2025-04-07T18.52.18.094,16.635,-0.000342563,0.000065562,-0.000240875
1744041138133,2025-04-07T18.52.18.133,16.674,-0.000343625,0.000067063,-0.000244062
1744041138174,2025-04-07T18.52.18.174,16.715,-0.000350625,0.000069625,-0.000247500
1744041138214,2025-04-07T18.52.18.214,16.755,-0.000361688,0.000072562,-0.000250000
1744041138253,2025-04-07T18.52.18.253,16.794,-0.000366875,0.000075187,-0.000250750
1744041138293,2025-04-07T18.52.18.293,16.834,-0.000369438,0.000075187,-0.000251938
1744041138333,2025-04-07T18.52.18.333,16.874,-0.000364625,0.000073688,-0.000252312
1744041138374,2025-04-07T18.52.18.374,16.915,-0.000355063,0.000070750,-0.000252000
1744041138413,2025-04-07T18.52.18.413,16.954,-0.000345125,0.000067812,-0.000248000
1744041138453,2025-04-07T18.52.18.453,16.994,-0.000341062,0.000065250,-0.000244500
1744041138492,2025-04-07T18.52.18.492,17.033,-0.000338125,0.000065250,-0.000243250
1744041138532,2025-04-07T18.52.18.532,17.073,-0.000338125,0.000066313,-0.000242437
1744041138571,2025-04-07T18.52.18.571,17.112,-0.000338500,0.000067063,-0.000247563
1744041138611,2025-04-07T18.52.18.611,17.152,-0.000344375,0.000070000,-0.000251125
1744041138652,2025-04-07T18.52.18.652,17.193,-0.000359125,0.000073312,-0.000251938
1744041138691,2025-04-07T18.52.18.691,17.232,-0.000366125,0.000074062,-0.000252375
1744041138731,2025-04-07T18.52.18.731,17.272,-0.000369438,0.000076250,-0.000250375
1744041138771,2025-04-07T18.52.18.771,17.312,-0.000365000,0.000074437,-0.000251125
1744041138810,2025-04-07T18.52.18.810,17.351,-0.000354313,0.000072562,-0.000246750
1744041138851,2025-04-07T18.52.18.851,17.392,-0.000347000,0.000069625,-0.000247250
1744041138891,2025-04-07T18.52.18.891,17.432,-0.000338875,0.000067063,-0.000242875
1744041138930,2025-04-07T18.52.18.930,17.471,-0.000337000,0.000067063,-0.000242437
1744041138970,2025-04-07T18.52.18.970,17.511,-0.000338125,0.000067063,-0.000241688
1744041139009,2025-04-07T18.52.19.009,17.550,-0.000341437,0.000068875,-0.000246375
1744041139049,2025-04-07T18.52.19.049,17.590,-0.000348437,0.000070375,-0.000249250
1744041139090,2025-04-07T18.52.19.090,17.631,-0.000359125,0.000073688,-0.000252750
1744041139129,2025-04-07T18.52.19.129,17.670,-0.000368687,0.000076250,-0.000256312
1744041139169,2025-04-07T18.52.19.169,17.710,-0.000370500,0.000076625,-0.000255063
1744041139209,2025-04-07T18.52.19.209,17.750,-0.000370188,0.000075875,-0.000255125
1744041139248,2025-04-07T18.52.19.248,17.789,-0.000362438,0.000074813,-0.000253125
1744041139288,2025-04-07T18.52.19.288,17.829,-0.000350250,0.000071875,-0.000249562
1744041139329,2025-04-07T18.52.19.329,17.870,-0.000344375,0.000070000,-0.000245250
1744041139368,2025-04-07T18.52.19.368,17.909,-0.000337750,0.000068562,-0.000242437
1744041139408,2025-04-07T18.52.19.408,17.949,-0.000337750,0.000067437,-0.000241313
1744041139447,2025-04-07T18.52.19.447,17.988,-0.000339625,0.000067812,-0.000242875
1744041139487,2025-04-07T18.52.19.487,18.028,-0.000342563,0.000070000,-0.000247688
1744041139526,2025-04-07T18.52.19.526,18.067,-0.000348062,0.000071875,-0.000250750
1744041139567,2025-04-07T18.52.19.567,18.108,-0.000357625,0.000073688,-0.000254313
1744041139607,2025-04-07T18.52.19.607,18.148,-0.000364687,0.000074437,-0.000255250
1744041139647,2025-04-07T18.52.19.647,18.188,-0.000368312,0.000075875,-0.000253125
1744041139686,2025-04-07T18.52.19.686,18.227,-0.000365375,0.000074813,-0.000253937
1744041139726,2025-04-07T18.52.19.726,18.267,-0.000358000,0.000073688,-0.000250438
1744041139765,2025-04-07T18.52.19.765,18.306,-0.000341812,0.000070375,-0.000244062
1744041139805,2025-04-07T18.52.19.805,18.346,-0.000340687,0.000068188,-0.000241250
1744041139846,2025-04-07T18.52.19.846,18.387,-0.000338875,0.000066313,-0.000240062
1744041139885,2025-04-07T18.52.19.885,18.426,-0.000337750,0.000068188,-0.000242000
1744041139925,2025-04-07T18.52.19.925,18.466,-0.000341812,0.000068562,-0.000246125
1744041139964,2025-04-07T18.52.19.964,18.505,-0.000347375,0.000070000,-0.000248500
1744041140004,2025-04-07T18.52.20.004,18.545,-0.000356562,0.000072938,-0.000250438
1744041140043,2025-04-07T18.52.20.043,18.584,-0.000363500,0.000075187,-0.000254250
1744041140084,2025-04-07T18.52.20.084,18.625,-0.000367250,0.000076625,-0.000253562
1744041140124,2025-04-07T18.52.20.124,18.665,-0.000361688,0.000075563,-0.000250000
1744041140164,2025-04-07T18.52.20.164,18.705,-0.000354313,0.000073688,-0.000248313
1744041140203,2025-04-07T18.52.20.203,18.744,-0.000345125,0.000070750,-0.000246813
1744041140243,2025-04-07T18.52.20.243,18.784,-0.000341062,0.000069250,-0.000243250
1744041140282,2025-04-07T18.52.20.282,18.823,-0.000335188,0.000066687,-0.000240187
1744041140323,2025-04-07T18.52.20.323,18.864,-0.000334437,0.000065938,-0.000239250
1744041140363,2025-04-07T18.52.20.363,18.904,-0.000334437,0.000067812,-0.000242375
1744041140402,2025-04-07T18.52.20.402,18.943,-0.000338875,0.000068875,-0.000244812
1744041140442,2025-04-07T18.52.20.442,18.983,-0.000347688,0.000070375,-0.000247625
1744041140481,2025-04-07T18.52.20.481,19.022,-0.000356562,0.000074813,-0.000247625
1744041140521,2025-04-07T18.52.20.521,19.062,-0.000361688,0.000073688,-0.000250688
1744041140561,2025-04-07T18.52.20.561,19.102,-0.000361313,0.000073312,-0.000252000
1744041140602,2025-04-07T18.52.20.602,19.143,-0.000356937,0.000074062,-0.000250750
1744041140641,2025-04-07T18.52.20.641,19.182,-0.000352125,0.000072187,-0.000246688
1744041140681,2025-04-07T18.52.20.681,19.222,-0.000343250,0.000069625,-0.000245125
1744041140720,2025-04-07T18.52.20.720,19.261,-0.000339250,0.000068562,-0.000242875
1744041140760,2025-04-07T18.52.20.760,19.301,-0.000336313,0.000066687,-0.000240437
1744041140799,2025-04-07T18.52.20.799,19.340,-0.000338500,0.000067812,-0.000241625
1744041140840,2025-04-07T18.52.20.840,19.381,-0.000340687,0.000068875,-0.000244438
1744041140880,2025-04-07T18.52.20.880,19.421,-0.000344000,0.000070375,-0.000248812
1744041140919,2025-04-07T18.52.20.919,19.460,-0.000350625,0.000072187,-0.000250750
1744041140959,2025-04-07T18.52.20.959,19.500,-0.000358750,0.000074062,-0.000249250
1744041140999,2025-04-07T18.52.20.999,19.540,-0.000361313,0.000074813,-0.000248875
1744041141038,2025-04-07T18.52.21.038,19.579,-0.000362063,0.000074813,-0.000249562
1744041141079,2025-04-07T18.52.21.079,19.620,-0.000359875,0.000073312,-0.000247625
1744041141119,2025-04-07T18.52.21.119,19.660,-0.000352875,0.000071875,-0.000246375
1744041141158,2025-04-07T18.52.21.158,19.699,-0.000344000,0.000068875,-0.000242750
1744041141198,2025-04-07T18.52.21.198,19.739,-0.000339250,0.000068188,-0.000240437
1744041141237,2025-04-07T18.52.21.237,19.778,-0.000337750,0.000068500,-0.000241937
1744041141277,2025-04-07T18.52.21.277,19.818,-0.000340000,0.000067812,-0.000244500
1744041141318,2025-04-07T18.52.21.318,19.859,-0.000343313,0.000068875,-0.000246875
1744041141357,2025-04-07T18.52.21.357,19.898,-0.000348437,0.000071875,-0.000250000
1744041141397,2025-04-07T18.52.21.397,19.938,-0.000355438,0.000074062,-0.000253562
1744041141437,2025-04-07T18.52.21.437,19.978,-0.000365750,0.000076250,-0.000253562
1744041141476,2025-04-07T18.52.21.476,20.017,-0.000368312,0.000077000,-0.000254438
1744041141516,2025-04-07T18.52.21.516,20.057,-0.000371250,0.000077375,-0.000255500
1744041141555,2025-04-07T18.52.21.555,20.096,-0.000364312,0.000075563,-0.000253937
1744041141596,2025-04-07T18.52.21.596,20.137,-0.000350625,0.000072187,-0.000249625
1744041141636,2025-04-07T18.52.21.636,20.177,-0.000339250,0.000070000,-0.000246437
1744041141675,2025-04-07T18.52.21.675,20.216,-0.000334500,0.000069250,-0.000242250
1744041141715,2025-04-07T18.52.21.715,20.256,-0.000334062,0.000067812,-0.000241688
1744041141754,2025-04-07T18.52.21.754,20.295,-0.000337750,0.000068188,-0.000245250
1744041141794,2025-04-07T18.52.21.794,20.335,-0.000347000,0.000070750,-0.000249562
1744041141835,2025-04-07T18.52.21.835,20.376,-0.000359125,0.000072938,-0.000251250
1744041141875,2025-04-07T18.52.21.875,20.416,-0.000365750,0.000076250,-0.000252375
1744041141914,2025-04-07T18.52.21.914,20.455,-0.000370937,0.000075563,-0.000252375
1744041141954,2025-04-07T18.52.21.954,20.495,-0.000368687,0.000075875,-0.000250813
1744041141993,2025-04-07T18.52.21.993,20.534,-0.000362438,0.000073688,-0.000250438
1744041142033,2025-04-07T18.52.22.033,20.574,-0.000348812,0.000070000,-0.000246500
1744041142074,2025-04-07T18.52.22.074,20.615,-0.000345125,0.000068188,-0.000244438
1744041142113,2025-04-07T18.52.22.113,20.654,-0.000341437,0.000066687,-0.000240938
1744041142153,2025-04-07T18.52.22.153,20.694,-0.000339938,0.000067437,-0.000238062
1744041142192,2025-04-07T18.52.22.192,20.733,-0.000341437,0.000068875,-0.000242875
1744041142232,2025-04-07T18.52.22.232,20.773,-0.000346250,0.000068188,-0.000246000
1744041142272,2025-04-07T18.52.22.272,20.813,-0.000358375,0.000071875,-0.000248063
1744041142313,2025-04-07T18.52.22.313,20.854,-0.000366125,0.000073688,-0.000249187
1744041142352,2025-04-07T18.52.22.352,20.893,-0.000366875,0.000074437,-0.000249625
1744041142392,2025-04-07T18.52.22.392,20.933,-0.000366500,0.000074437,-0.000247625
1744041142431,2025-04-07T18.52.22.431,20.972,-0.000360937,0.000071875,-0.000250000
1744041142471,2025-04-07T18.52.22.471,21.012,-0.000349562,0.000070000,-0.000244438
1744041142510,2025-04-07T18.52.22.510,21.051,-0.000338875,0.000065250,-0.000242062
1744041142551,2025-04-07T18.52.22.551,21.092,-0.000337750,0.000064125,-0.000240562
1744041142591,2025-04-07T18.52.22.591,21.132,-0.000337750,0.000064500,-0.000239688
1744041142630,2025-04-07T18.52.22.630,21.171,-0.000340312,0.000065562,-0.000242875
1744041142670,2025-04-07T18.52.22.670,21.211,-0.000344437,0.000067063,-0.000245687
1744041142709,2025-04-07T18.52.22.709,21.250,-0.000354688,0.000071125,-0.000246875
1744041142749,2025-04-07T18.52.22.749,21.290,-0.000361688,0.000072562,-0.000249250
1744041142790,2025-04-07T18.52.22.790,21.331,-0.000366875,0.000071875,-0.000249687
1744041142830,2025-04-07T18.52.22.830,21.371,-0.000365000,0.000072938,-0.000248063
1744041142869,2025-04-07T18.52.22.869,21.410,-0.000353563,0.000071500,-0.000246375
1744041142909,2025-04-07T18.52.22.909,21.450,-0.000346625,0.000068875,-0.000243250
1744041142948,2025-04-07T18.52.22.948,21.489,-0.000341437,0.000066687,-0.000241625
1744041142988,2025-04-07T18.52.22.988,21.529,-0.000339250,0.000067063,-0.000241625
1744041143029,2025-04-07T18.52.23.029,21.570,-0.000343625,0.000066313,-0.000243625
1744041143068,2025-04-07T18.52.23.068,21.609,-0.000345875,0.000068188,-0.000247750
1744041143108,2025-04-07T18.52.23.108,21.649,-0.000355063,0.000071500,-0.000249187
