epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1744040554876,2025-04-07T18.42.34.876,73.714,-3.659,102.317,-0.518
1744040554896,2025-04-07T18.42.34.896,73.734,-5.671,95.396,-2.378
1744040554917,2025-04-07T18.42.34.917,73.755,-5.488,74.482,-5.640
1744040554937,2025-04-07T18.42.34.937,73.775,-8.811,46.951,-5.152
1744040554958,2025-04-07T18.42.34.958,73.796,-18.354,29.146,-0.823
1744040554977,2025-04-07T18.42.34.977,73.815,-21.341,17.988,6.829
1744040554997,2025-04-07T18.42.34.997,73.835,-12.622,6.524,9.970
1744040555018,2025-04-07T18.42.35.018,73.856,-4.360,-11.921,10.183
1744040555038,2025-04-07T18.42.35.038,73.876,1.128,-34.848,3.994
1744040555059,2025-04-07T18.42.35.059,73.897,5.793,-59.604,-7.226
1744040555078,2025-04-07T18.42.35.078,73.916,6.006,-77.073,-12.957
1744040555098,2025-04-07T18.42.35.098,73.936,17.470,-96.311,-22.591
1744040555119,2025-04-07T18.42.35.119,73.957,20.183,-112.652,-33.811
1744040555139,2025-04-07T18.42.35.139,73.977,18.750,-118.384,-42.378
1744040555160,2025-04-07T18.42.35.160,73.998,26.067,-110.640,-48.201
1744040555180,2025-04-07T18.42.35.180,74.018,47.622,-93.201,-53.201
1744040555199,2025-04-07T18.42.35.199,74.037,84.146,-92.744,-55.335
1744040555220,2025-04-07T18.42.35.220,74.058,77.226,-97.378,-53.598
1744040555240,2025-04-07T18.42.35.240,74.078,48.902,-93.354,-45.945
1744040555261,2025-04-07T18.42.35.261,74.099,45.488,-81.616,-34.512
1744040555281,2025-04-07T18.42.35.281,74.119,77.287,-78.750,-20.213
1744040555302,2025-04-07T18.42.35.302,74.140,85.915,-79.665,-10.305
1744040555321,2025-04-07T18.42.35.321,74.159,54.878,-62.348,-5.152
1744040555341,2025-04-07T18.42.35.341,74.179,13.110,-49.024,13.445
1744040555362,2025-04-07T18.42.35.362,74.200,-18.140,-42.652,32.470
1744040555382,2025-04-07T18.42.35.382,74.220,-20.122,-36.646,32.500
1744040555403,2025-04-07T18.42.35.403,74.241,-22.896,-22.805,21.220
1744040555422,2025-04-07T18.42.35.422,74.260,-28.780,-2.104,24.146
1744040555442,2025-04-07T18.42.35.442,74.280,-33.933,15.366,36.860
1744040555463,2025-04-07T18.42.35.463,74.301,-58.110,21.799,42.683
1744040555483,2025-04-07T18.42.35.483,74.321,-54.756,24.848,45.976
1744040555504,2025-04-07T18.42.35.504,74.342,-26.768,42.378,41.159
1744040555524,2025-04-07T18.42.35.524,74.362,-41.372,53.537,28.933
1744040555544,2025-04-07T18.42.35.544,74.382,-51.799,62.957,17.774
1744040555564,2025-04-07T18.42.35.564,74.402,-32.713,71.128,-6.555
1744040555585,2025-04-07T18.42.35.585,74.423,2.652,75.000,-36.341
1744040555605,2025-04-07T18.42.35.605,74.443,35.915,71.067,-56.677
1744040555626,2025-04-07T18.42.35.626,74.464,28.780,54.116,-63.628
1744040555646,2025-04-07T18.42.35.646,74.484,14.482,29.848,-65.579
1744040555665,2025-04-07T18.42.35.665,74.503,13.415,10.976,-66.494
1744040555686,2025-04-07T18.42.35.686,74.524,40.823,3.689,-64.726
1744040555706,2025-04-07T18.42.35.706,74.544,71.585,-8.963,-55.427
1744040555727,2025-04-07T18.42.35.727,74.565,58.049,-20.030,-32.591
1744040555747,2025-04-07T18.42.35.747,74.585,30.762,-39.360,2.774
1744040555768,2025-04-07T18.42.35.768,74.606,8.384,-56.524,22.287
1744040555787,2025-04-07T18.42.35.787,74.625,17.500,-65.335,31.982
1744040555807,2025-04-07T18.42.35.807,74.645,15.366,-59.085,36.646
1744040555828,2025-04-07T18.42.35.828,74.666,-8.476,-52.317,49.939
1744040555848,2025-04-07T18.42.35.848,74.686,-18.598,-39.573,62.012
1744040555869,2025-04-07T18.42.35.869,74.707,-17.896,-29.970,62.195
1744040555888,2025-04-07T18.42.35.888,74.726,-22.470,-22.774,63.354
1744040555908,2025-04-07T18.42.35.908,74.746,-37.530,-10.488,70.762
1744040555929,2025-04-07T18.42.35.929,74.767,-34.787,5.335,75.122
1744040555949,2025-04-07T18.42.35.949,74.787,-18.018,16.555,73.537
1744040555970,2025-04-07T18.42.35.970,74.808,-22.287,19.329,61.738
1744040555990,2025-04-07T18.42.35.990,74.828,-22.957,29.665,43.598
1744040556009,2025-04-07T18.42.36.009,74.847,-8.659,48.384,12.835
1744040556030,2025-04-07T18.42.36.030,74.868,0.701,59.878,-24.665
1744040556050,2025-04-07T18.42.36.050,74.888,5.213,56.494,-55.396
1744040556071,2025-04-07T18.42.36.071,74.909,15.213,50.579,-75.854
1744040556091,2025-04-07T18.42.36.091,74.929,33.110,53.750,-92.835
1744040556112,2025-04-07T18.42.36.112,74.950,55.640,43.476,-91.951
1744040556131,2025-04-07T18.42.36.131,74.969,53.110,14.726,-84.360
1744040556151,2025-04-07T18.42.36.151,74.989,39.024,-10.732,-72.988
1744040556172,2025-04-07T18.42.36.172,75.010,27.988,-18.079,-53.933
1744040556192,2025-04-07T18.42.36.192,75.030,34.116,-27.713,-28.872
1744040556213,2025-04-07T18.42.36.213,75.051,29.421,-39.817,-10.244
1744040556233,2025-04-07T18.42.36.233,75.071,6.921,-46.402,2.652
1744040556253,2025-04-07T18.42.36.253,75.091,-7.927,-42.988,14.482
1744040556273,2025-04-07T18.42.36.273,75.111,-17.957,-36.128,35.335
1744040556294,2025-04-07T18.42.36.294,75.132,-34.909,-32.866,58.049
1744040556314,2025-04-07T18.42.36.314,75.152,-50.854,-29.329,71.585
1744040556335,2025-04-07T18.42.36.335,75.173,-53.354,-19.116,81.067
1744040556354,2025-04-07T18.42.36.354,75.192,-41.799,1.860,88.902
1744040556374,2025-04-07T18.42.36.374,75.212,-23.659,16.555,84.512
1744040556395,2025-04-07T18.42.36.395,75.233,-14.055,16.037,69.634
1744040556415,2025-04-07T18.42.36.415,75.253,-13.872,11.677,51.738
1744040556436,2025-04-07T18.42.36.436,75.274,-7.043,26.494,23.872
1744040556456,2025-04-07T18.42.36.456,75.294,13.079,44.848,-13.659
1744040556475,2025-04-07T18.42.36.475,75.313,26.829,53.720,-47.866
1744040556496,2025-04-07T18.42.36.496,75.334,26.921,59.055,-73.994
1744040556516,2025-04-07T18.42.36.516,75.354,26.341,63.171,-92.957
1744040556537,2025-04-07T18.42.36.537,75.375,40.305,52.957,-94.726
1744040556557,2025-04-07T18.42.36.557,75.395,53.445,39.024,-81.433
1744040556578,2025-04-07T18.42.36.578,75.416,49.970,41.311,-64.787
1744040556597,2025-04-07T18.42.36.597,75.435,51.555,39.512,-42.409
1744040556617,2025-04-07T18.42.36.617,75.455,51.037,23.811,-22.866
1744040556638,2025-04-07T18.42.36.638,75.476,44.299,1.616,-0.305
1744040556658,2025-04-07T18.42.36.658,75.496,31.067,-8.171,23.994
1744040556679,2025-04-07T18.42.36.679,75.517,11.341,-14.756,45.061
1744040556698,2025-04-07T18.42.36.698,75.536,-10.579,-28.201,55.396
1744040556718,2025-04-07T18.42.36.718,75.556,-27.073,-38.750,63.140
1744040556739,2025-04-07T18.42.36.739,75.577,-41.829,-43.201,73.384
1744040556759,2025-04-07T18.42.36.759,75.597,-54.146,-46.128,74.909
1744040556780,2025-04-07T18.42.36.780,75.618,-47.805,-36.738,71.768
1744040556800,2025-04-07T18.42.36.800,75.638,-32.927,-19.207,61.616
1744040556819,2025-04-07T18.42.36.819,75.657,-27.683,-9.543,50.183
1744040556840,2025-04-07T18.42.36.840,75.678,-25.945,-1.677,37.744
1744040556860,2025-04-07T18.42.36.860,75.698,-8.049,19.329,23.384
1744040556881,2025-04-07T18.42.36.881,75.719,16.585,41.433,2.622
1744040556901,2025-04-07T18.42.36.901,75.739,30.579,45.335,-25.854
1744040556922,2025-04-07T18.42.36.922,75.760,28.445,46.006,-54.360
1744040556941,2025-04-07T18.42.36.941,75.779,26.372,49.329,-70.457
1744040556962,2025-04-07T18.42.36.962,75.800,31.220,48.994,-76.311
1744040556982,2025-04-07T18.42.36.982,75.820,35.579,42.927,-78.445
1744040557003,2025-04-07T18.42.37.003,75.841,43.415,33.110,-70.427
1744040557023,2025-04-07T18.42.37.023,75.861,49.177,17.744,-53.994
1744040557044,2025-04-07T18.42.37.044,75.882,44.116,-3.445,-36.585
1744040557063,2025-04-07T18.42.37.063,75.901,26.280,-28.963,-22.896
1744040557083,2025-04-07T18.42.37.083,75.921,2.165,-48.140,-8.384
1744040557104,2025-04-07T18.42.37.104,75.942,-2.073,-45.213,8.902
1744040557124,2025-04-07T18.42.37.124,75.962,1.768,-43.079,18.933
1744040557145,2025-04-07T18.42.37.145,75.983,-10.823,-57.012,26.159
1744040557164,2025-04-07T18.42.37.164,76.002,-25.915,-70.396,36.677
1744040557184,2025-04-07T18.42.37.184,76.022,-56.616,-68.140,53.110
1744040557205,2025-04-07T18.42.37.205,76.043,-86.951,-59.360,64.390
1744040557225,2025-04-07T18.42.37.225,76.063,-88.689,-47.774,67.104
1744040557246,2025-04-07T18.42.37.246,76.084,-67.896,-22.043,72.805
1744040557266,2025-04-07T18.42.37.266,76.104,-50.152,3.872,65.427
1744040557285,2025-04-07T18.42.37.285,76.123,-30.518,14.970,45.274
1744040557306,2025-04-07T18.42.37.306,76.144,-15.640,24.482,29.817
1744040557326,2025-04-07T18.42.37.326,76.164,-5.305,33.476,7.195
1744040557347,2025-04-07T18.42.37.347,76.185,16.311,37.317,-21.037
1744040557367,2025-04-07T18.42.37.367,76.205,23.445,41.494,-46.372
1744040557388,2025-04-07T18.42.37.388,76.226,30.030,48.628,-68.841
1744040557407,2025-04-07T18.42.37.407,76.245,39.268,52.591,-83.415
1744040557427,2025-04-07T18.42.37.427,76.265,41.616,37.683,-77.683
1744040557448,2025-04-07T18.42.37.448,76.286,40.427,14.604,-67.195
1744040557468,2025-04-07T18.42.37.468,76.306,39.604,10.122,-56.768
1744040557489,2025-04-07T18.42.37.489,76.327,40.945,3.079,-43.049
1744040557508,2025-04-07T18.42.37.508,76.346,31.921,-18.537,-28.201
1744040557528,2025-04-07T18.42.37.528,76.366,18.537,-37.652,-11.250
1744040557549,2025-04-07T18.42.37.549,76.387,7.957,-44.543,7.622
1744040557569,2025-04-07T18.42.37.569,76.407,-4.573,-43.537,26.402
1744040557590,2025-04-07T18.42.37.590,76.428,-14.085,-45.671,42.896
1744040557610,2025-04-07T18.42.37.610,76.448,-22.622,-46.738,57.134
1744040557629,2025-04-07T18.42.37.629,76.467,-35.366,-45.396,71.585
1744040557650,2025-04-07T18.42.37.650,76.488,-49.756,-38.201,86.128
1744040557670,2025-04-07T18.42.37.670,76.508,-49.451,-28.079,90.366
1744040557691,2025-04-07T18.42.37.691,76.529,-33.110,-16.616,79.726
1744040557712,2025-04-07T18.42.37.712,76.550,-20.945,-11.128,64.878
1744040557732,2025-04-07T18.42.37.732,76.570,-13.994,-3.079,47.439
1744040557751,2025-04-07T18.42.37.751,76.589,-1.585,10.884,23.171
1744040557772,2025-04-07T18.42.37.772,76.610,16.067,28.201,-3.811
1744040557792,2025-04-07T18.42.37.792,76.630,21.921,37.622,-27.378
1744040557813,2025-04-07T18.42.37.813,76.651,15.732,44.482,-45.152
1744040557833,2025-04-07T18.42.37.833,76.671,15.976,56.524,-57.073
1744040557852,2025-04-07T18.42.37.852,76.690,25.122,68.079,-70.610
1744040557873,2025-04-07T18.42.37.873,76.711,46.341,64.055,-82.866
1744040557893,2025-04-07T18.42.37.893,76.731,43.537,43.902,-81.616
1744040557914,2025-04-07T18.42.37.914,76.752,23.293,15.610,-63.567
1744040557934,2025-04-07T18.42.37.934,76.772,17.866,1.585,-46.494
1744040557955,2025-04-07T18.42.37.955,76.793,25.396,-7.287,-33.262
1744040557974,2025-04-07T18.42.37.974,76.812,18.598,-23.110,-19.726
1744040557994,2025-04-07T18.42.37.994,76.832,2.988,-30.732,-8.201
1744040558015,2025-04-07T18.42.38.015,76.853,-3.689,-32.134,4.695
1744040558035,2025-04-07T18.42.38.035,76.873,-12.287,-35.732,19.787
1744040558056,2025-04-07T18.42.38.056,76.894,-25.579,-32.226,37.134
1744040558076,2025-04-07T18.42.38.076,76.914,-40.457,-26.494,56.433
1744040558095,2025-04-07T18.42.38.095,76.933,-62.591,-22.317,74.085
1744040558116,2025-04-07T18.42.38.116,76.954,-66.799,-21.098,91.799
1744040558136,2025-04-07T18.42.38.136,76.974,-51.829,-11.311,95.854
1744040558157,2025-04-07T18.42.38.157,76.995,-36.159,-10.945,83.476
1744040558177,2025-04-07T18.42.38.177,77.015,-27.530,-17.104,66.433
1744040558198,2025-04-07T18.42.38.198,77.036,-18.963,-7.744,35.640
1744040558217,2025-04-07T18.42.38.217,77.055,-5.274,6.189,6.220
1744040558237,2025-04-07T18.42.38.237,77.075,0.366,21.982,-18.262
1744040558258,2025-04-07T18.42.38.258,77.096,12.896,37.104,-43.872
1744040558278,2025-04-07T18.42.38.278,77.116,32.409,44.634,-67.530
1744040558299,2025-04-07T18.42.38.299,77.137,36.890,39.085,-77.805
1744040558318,2025-04-07T18.42.38.318,77.156,34.268,22.409,-71.067
1744040558338,2025-04-07T18.42.38.338,77.176,28.780,13.415,-64.451
1744040558359,2025-04-07T18.42.38.359,77.197,27.774,14.451,-61.555
1744040558379,2025-04-07T18.42.38.379,77.217,35.793,9.116,-55.457
1744040558400,2025-04-07T18.42.38.400,77.238,39.543,-1.677,-43.750
1744040558420,2025-04-07T18.42.38.420,77.258,39.085,-19.939,-28.232
1744040558440,2025-04-07T18.42.38.440,77.278,23.628,-30.488,-13.049
1744040558460,2025-04-07T18.42.38.460,77.298,1.220,-30.823,5.671
1744040558481,2025-04-07T18.42.38.481,77.319,-16.494,-34.238,23.445
1744040558501,2025-04-07T18.42.38.501,77.339,-27.866,-34.878,43.140
1744040558522,2025-04-07T18.42.38.522,77.360,-40.061,-31.585,65.305
1744040558542,2025-04-07T18.42.38.542,77.380,-59.329,-28.018,87.470
1744040558561,2025-04-07T18.42.38.561,77.399,-63.079,-24.787,103.293
1744040558582,2025-04-07T18.42.38.582,77.420,-44.787,-16.037,102.530
1744040558602,2025-04-07T18.42.38.602,77.440,-27.439,-7.470,79.329
1744040558623,2025-04-07T18.42.38.623,77.461,-13.323,-8.384,56.402
1744040558643,2025-04-07T18.42.38.643,77.481,0.793,-2.744,31.067
1744040558662,2025-04-07T18.42.38.662,77.500,16.524,16.311,2.134
1744040558683,2025-04-07T18.42.38.683,77.521,30.671,32.957,-27.561
1744040558703,2025-04-07T18.42.38.703,77.541,40.671,39.939,-63.079
1744040558724,2025-04-07T18.42.38.724,77.562,33.659,36.341,-84.573
1744040558744,2025-04-07T18.42.38.744,77.582,20.579,31.738,-89.024
1744040558765,2025-04-07T18.42.38.765,77.603,14.970,41.311,-94.116
1744040558784,2025-04-07T18.42.38.784,77.622,25.976,41.585,-93.445
1744040558804,2025-04-07T18.42.38.804,77.642,49.299,25.305,-80.152
1744040558825,2025-04-07T18.42.38.825,77.663,45.244,14.939,-60.305
1744040558845,2025-04-07T18.42.38.845,77.683,22.348,-9.451,-19.787
1744040558866,2025-04-07T18.42.38.866,77.704,-6.768,-30.183,18.232
1744040558886,2025-04-07T18.42.38.886,77.724,-32.134,-17.835,15.823
1744040558905,2025-04-07T18.42.38.905,77.743,3.628,-16.067,21.037
1744040558926,2025-04-07T18.42.38.926,77.764,-20.762,-25.640,33.415
1744040558946,2025-04-07T18.42.38.946,77.784,-49.299,-27.866,39.451
1744040558967,2025-04-07T18.42.38.967,77.805,-46.372,-23.598,44.451
1744040558987,2025-04-07T18.42.38.987,77.825,-37.348,-27.805,56.951
1744040559006,2025-04-07T18.42.39.006,77.844,-34.695,-29.939,67.713
1744040559027,2025-04-07T18.42.39.027,77.865,-34.055,-27.439,72.866
1744040559047,2025-04-07T18.42.39.047,77.885,-23.445,-21.829,69.024
1744040559068,2025-04-07T18.42.39.068,77.906,-11.677,-13.262,57.378
1744040559088,2025-04-07T18.42.39.088,77.926,4.817,-1.860,43.933
1744040559109,2025-04-07T18.42.39.109,77.947,33.506,15.061,12.073
1744040559128,2025-04-07T18.42.39.128,77.966,47.226,23.232,-32.104
1744040559149,2025-04-07T18.42.39.149,77.987,31.951,24.421,-68.567
1744040559169,2025-04-07T18.42.39.169,78.007,31.189,35.671,-87.927
1744040559190,2025-04-07T18.42.39.190,78.028,54.421,42.957,-95.610
1744040559210,2025-04-07T18.42.39.210,78.048,66.982,33.841,-89.634
1744040559231,2025-04-07T18.42.39.231,78.069,49.482,23.110,-77.226
1744040559250,2025-04-07T18.42.39.250,78.088,34.268,16.098,-64.055
1744040559270,2025-04-07T18.42.39.270,78.108,26.951,4.268,-49.543
1744040559291,2025-04-07T18.42.39.291,78.129,10.183,-8.445,-32.165
1744040559311,2025-04-07T18.42.39.311,78.149,-7.439,-16.707,-15.610
1744040559332,2025-04-07T18.42.39.332,78.170,-15.762,-22.287,1.555
1744040559352,2025-04-07T18.42.39.352,78.190,-20.579,-26.890,24.848
1744040559371,2025-04-07T18.42.39.371,78.209,-29.726,-27.226,53.110
1744040559392,2025-04-07T18.42.39.392,78.230,-44.817,-28.140,77.470
1744040559412,2025-04-07T18.42.39.412,78.250,-48.567,-32.774,83.994
1744040559433,2025-04-07T18.42.39.433,78.271,-41.799,-40.945,82.500
1744040559453,2025-04-07T18.42.39.453,78.291,-25.213,-40.488,81.067
1744040559472,2025-04-07T18.42.39.472,78.310,-16.524,-38.201,65.640
1744040559493,2025-04-07T18.42.39.493,78.331,-1.311,-26.098,39.878
1744040559513,2025-04-07T18.42.39.513,78.351,16.311,-5.427,6.890
1744040559534,2025-04-07T18.42.39.534,78.372,29.848,11.098,-23.384
1744040559554,2025-04-07T18.42.39.554,78.392,32.043,23.537,-50.732
1744040559575,2025-04-07T18.42.39.575,78.413,34.573,32.104,-76.189
1744040559594,2025-04-07T18.42.39.594,78.432,44.665,37.500,-90.549
1744040559614,2025-04-07T18.42.39.614,78.452,40.549,36.159,-88.811
1744040559635,2025-04-07T18.42.39.635,78.473,40.976,33.537,-79.939
1744040559655,2025-04-07T18.42.39.655,78.493,51.250,27.805,-69.360
1744040559676,2025-04-07T18.42.39.676,78.514,54.756,13.963,-50.244
1744040559696,2025-04-07T18.42.39.696,78.534,33.659,-3.445,-26.707
1744040559715,2025-04-07T18.42.39.715,78.553,11.829,-12.835,-4.116
1744040559736,2025-04-07T18.42.39.736,78.574,1.159,-23.445,11.402
1744040559756,2025-04-07T18.42.39.756,78.594,-10.976,-33.018,23.750
1744040559777,2025-04-07T18.42.39.777,78.615,-20.000,-40.732,32.165
1744040559797,2025-04-07T18.42.39.797,78.635,-29.024,-44.573,44.329
1744040559816,2025-04-07T18.42.39.816,78.654,-40.366,-45.701,56.463
1744040559837,2025-04-07T18.42.39.837,78.675,-35.213,-45.976,60.457
1744040559858,2025-04-07T18.42.39.858,78.696,-30.610,-40.183,60.518
1744040559878,2025-04-07T18.42.39.878,78.716,-24.512,-28.902,64.909
1744040559899,2025-04-07T18.42.39.899,78.737,-16.006,-12.622,64.543
1744040559919,2025-04-07T18.42.39.919,78.757,-1.037,6.220,52.683
1744040559938,2025-04-07T18.42.39.938,78.776,11.646,18.628,28.232
1744040559959,2025-04-07T18.42.39.959,78.797,8.963,23.780,-3.201
1744040559979,2025-04-07T18.42.39.979,78.817,-2.226,29.116,-39.878
1744040560000,2025-04-07T18.42.40.000,78.838,-4.848,27.774,-68.841
1744040560020,2025-04-07T18.42.40.020,78.858,4.726,31.585,-87.530
1744040560041,2025-04-07T18.42.40.041,78.879,29.268,36.707,-102.957
1744040560060,2025-04-07T18.42.40.060,78.898,40.335,26.250,-105.701
1744040560080,2025-04-07T18.42.40.080,78.918,27.835,1.524,-94.634
1744040560101,2025-04-07T18.42.40.101,78.939,10.854,-11.921,-84.512
1744040560121,2025-04-07T18.42.40.121,78.959,-1.829,-14.604,-76.372
1744040560142,2025-04-07T18.42.40.142,78.980,11.555,-32.043,-65.457
1744040560162,2025-04-07T18.42.40.162,79.000,18.262,-49.512,-37.713
1744040560181,2025-04-07T18.42.40.181,79.019,-3.506,-46.098,0.915
1744040560202,2025-04-07T18.42.40.202,79.040,-26.128,-37.500,33.293
1744040560222,2025-04-07T18.42.40.222,79.060,-34.909,-35.671,55.671
1744040560243,2025-04-07T18.42.40.243,79.081,-42.774,-32.378,75.701
1744040560263,2025-04-07T18.42.40.263,79.101,-45.000,-22.896,94.665
1744040560282,2025-04-07T18.42.40.282,79.120,-37.287,-16.555,106.402
1744040560303,2025-04-07T18.42.40.303,79.141,-29.665,-20.671,98.171
1744040560323,2025-04-07T18.42.40.323,79.161,-22.927,-22.683,85.000
1744040560344,2025-04-07T18.42.40.344,79.182,-11.646,-17.165,80.000
1744040560364,2025-04-07T18.42.40.364,79.202,-2.713,-8.293,66.128
1744040560385,2025-04-07T18.42.40.385,79.223,11.738,-3.872,36.250
1744040560404,2025-04-07T18.42.40.404,79.242,25.274,6.220,2.530
1744040560424,2025-04-07T18.42.40.424,79.262,30.945,19.207,-29.909
1744040560445,2025-04-07T18.42.40.445,79.283,34.421,14.085,-55.396
1744040560465,2025-04-07T18.42.40.465,79.303,34.482,4.390,-71.555
1744040560486,2025-04-07T18.42.40.486,79.324,38.445,13.354,-81.890
1744040560506,2025-04-07T18.42.40.506,79.344,48.384,17.561,-80.793
1744040560525,2025-04-07T18.42.40.525,79.363,38.567,9.665,-70.671
1744040560546,2025-04-07T18.42.40.546,79.384,30.061,4.421,-62.409
1744040560566,2025-04-07T18.42.40.566,79.404,25.915,-1.006,-55.030
1744040560587,2025-04-07T18.42.40.587,79.425,9.482,-5.152,-41.921
1744040560608,2025-04-07T18.42.40.608,79.446,3.659,-6.189,-27.073
1744040560628,2025-04-07T18.42.40.628,79.466,2.012,-12.470,-9.360
1744040560647,2025-04-07T18.42.40.647,79.485,-5.335,-20.000,9.695
1744040560668,2025-04-07T18.42.40.668,79.506,-15.122,-30.213,30.823
1744040560688,2025-04-07T18.42.40.688,79.526,-32.713,-34.695,57.226
1744040560709,2025-04-07T18.42.40.709,79.547,-46.799,-34.055,79.482
1744040560729,2025-04-07T18.42.40.729,79.567,-48.201,-32.927,89.695
1744040560748,2025-04-07T18.42.40.748,79.586,-48.049,-34.482,91.341
1744040560769,2025-04-07T18.42.40.769,79.607,-48.506,-28.750,90.701
1744040560789,2025-04-07T18.42.40.789,79.627,-41.067,-24.024,87.134
1744040560810,2025-04-07T18.42.40.810,79.648,-24.207,-22.317,79.939
1744040560830,2025-04-07T18.42.40.830,79.668,-14.848,-11.707,58.628
1744040560851,2025-04-07T18.42.40.851,79.689,-2.287,10.640,33.476
1744040560870,2025-04-07T18.42.40.870,79.708,18.537,32.195,-0.030
1744040560890,2025-04-07T18.42.40.890,79.728,33.689,39.024,-38.963
1744040560911,2025-04-07T18.42.40.911,79.749,32.104,29.116,-66.098
1744040560931,2025-04-07T18.42.40.931,79.769,14.787,19.787,-80.976
1744040560952,2025-04-07T18.42.40.952,79.790,6.037,27.470,-86.494
1744040560972,2025-04-07T18.42.40.972,79.810,19.604,39.909,-91.006
1744040560991,2025-04-07T18.42.40.991,79.829,39.329,33.750,-92.043
1744040561012,2025-04-07T18.42.41.012,79.850,34.329,24.238,-82.530
1744040561032,2025-04-07T18.42.41.032,79.870,30.915,14.695,-69.543
1744040561053,2025-04-07T18.42.41.053,79.891,31.921,5.091,-55.305
1744040561073,2025-04-07T18.42.41.073,79.911,31.768,-9.177,-38.780
1744040561094,2025-04-07T18.42.41.094,79.932,19.604,-27.287,-23.750
1744040561113,2025-04-07T18.42.41.113,79.951,13.598,-34.055,-6.372
1744040561133,2025-04-07T18.42.41.133,79.971,20.915,-44.451,13.963
1744040561154,2025-04-07T18.42.41.154,79.992,5.091,-50.945,35.884
1744040561174,2025-04-07T18.42.41.174,80.012,-22.378,-48.079,57.866
1744040561195,2025-04-07T18.42.41.195,80.033,-29.665,-41.738,71.037
1744040561214,2025-04-07T18.42.41.214,80.052,-33.262,-35.030,83.018
1744040561234,2025-04-07T18.42.41.234,80.072,-43.110,-29.146,88.659
1744040561255,2025-04-07T18.42.41.255,80.093,-42.683,-24.207,86.280
