epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744041269221,2025-04-07T18.54.29.221,147.670,0.511,-0.825,-0.188
1744041269241,2025-04-07T18.54.29.241,147.690,0.500,-0.719,-0.194
1744041269262,2025-04-07T18.54.29.262,147.711,0.488,-0.696,-0.188
1744041269282,2025-04-07T18.54.29.282,147.731,0.481,-0.708,-0.164
1744041269303,2025-04-07T18.54.29.303,147.752,0.451,-0.655,-0.141
1744041269322,2025-04-07T18.54.29.322,147.771,0.369,-0.595,-0.156
1744041269342,2025-04-07T18.54.29.342,147.791,0.336,-0.638,-0.212
1744041269363,2025-04-07T18.54.29.363,147.812,0.383,-0.691,-0.255
1744041269383,2025-04-07T18.54.29.383,147.832,0.333,-0.754,-0.265
1744041269404,2025-04-07T18.54.29.404,147.853,0.248,-0.799,-0.259
1744041269424,2025-04-07T18.54.29.424,147.873,0.178,-0.738,-0.283
1744041269443,2025-04-07T18.54.29.443,147.892,0.154,-0.785,-0.305
1744041269464,2025-04-07T18.54.29.464,147.913,0.140,-0.852,-0.315
1744041269484,2025-04-07T18.54.29.484,147.933,0.099,-0.869,-0.332
1744041269505,2025-04-07T18.54.29.505,147.954,0.120,-0.922,-0.343
1744041269525,2025-04-07T18.54.29.525,147.974,0.112,-0.964,-0.378
1744041269546,2025-04-07T18.54.29.546,147.995,0.118,-1.032,-0.421
1744041269565,2025-04-07T18.54.29.565,148.014,0.142,-1.117,-0.443
1744041269585,2025-04-07T18.54.29.585,148.034,0.225,-1.160,-0.426
1744041269606,2025-04-07T18.54.29.606,148.055,0.273,-1.127,-0.397
1744041269626,2025-04-07T18.54.29.626,148.075,0.268,-1.137,-0.363
1744041269647,2025-04-07T18.54.29.647,148.096,0.372,-1.176,-0.312
1744041269666,2025-04-07T18.54.29.666,148.115,0.430,-1.116,-0.268
1744041269687,2025-04-07T18.54.29.687,148.136,0.459,-1.053,-0.237
1744041269707,2025-04-07T18.54.29.707,148.156,0.456,-0.990,-0.228
1744041269728,2025-04-07T18.54.29.728,148.177,0.506,-0.902,-0.206
1744041269748,2025-04-07T18.54.29.748,148.197,0.529,-0.819,-0.192
1744041269769,2025-04-07T18.54.29.769,148.218,0.498,-0.732,-0.199
1744041269788,2025-04-07T18.54.29.788,148.237,0.449,-0.697,-0.236
1744041269808,2025-04-07T18.54.29.808,148.257,0.446,-0.722,-0.276
1744041269829,2025-04-07T18.54.29.829,148.278,0.474,-0.736,-0.280
1744041269849,2025-04-07T18.54.29.849,148.298,0.433,-0.692,-0.281
1744041269870,2025-04-07T18.54.29.870,148.319,0.379,-0.695,-0.294
1744041269890,2025-04-07T18.54.29.890,148.339,0.344,-0.743,-0.275
1744041269909,2025-04-07T18.54.29.909,148.358,0.314,-0.721,-0.225
1744041269930,2025-04-07T18.54.29.930,148.379,0.250,-0.630,-0.194
1744041269950,2025-04-07T18.54.29.950,148.399,0.169,-0.613,-0.220
1744041269971,2025-04-07T18.54.29.971,148.420,0.124,-0.702,-0.245
1744041269991,2025-04-07T18.54.29.991,148.440,0.120,-0.782,-0.247
1744041270010,2025-04-07T18.54.30.010,148.459,0.104,-0.890,-0.256
1744041270031,2025-04-07T18.54.30.031,148.480,0.093,-0.998,-0.277
1744041270051,2025-04-07T18.54.30.051,148.500,0.112,-1.057,-0.304
1744041270072,2025-04-07T18.54.30.072,148.521,0.126,-1.034,-0.339
1744041270092,2025-04-07T18.54.30.092,148.541,0.134,-1.009,-0.367
1744041270113,2025-04-07T18.54.30.113,148.562,0.164,-1.026,-0.409
1744041270132,2025-04-07T18.54.30.132,148.581,0.247,-1.125,-0.447
1744041270152,2025-04-07T18.54.30.152,148.601,0.334,-1.170,-0.442
1744041270173,2025-04-07T18.54.30.173,148.622,0.404,-1.195,-0.382
1744041270193,2025-04-07T18.54.30.193,148.642,0.461,-1.167,-0.319
1744041270214,2025-04-07T18.54.30.214,148.663,0.504,-1.058,-0.285
1744041270234,2025-04-07T18.54.30.234,148.683,0.557,-0.998,-0.246
1744041270253,2025-04-07T18.54.30.253,148.702,0.565,-0.891,-0.182
1744041270274,2025-04-07T18.54.30.274,148.723,0.524,-0.738,-0.156
1744041270294,2025-04-07T18.54.30.294,148.743,0.497,-0.682,-0.157
1744041270315,2025-04-07T18.54.30.315,148.764,0.460,-0.662,-0.188
1744041270335,2025-04-07T18.54.30.335,148.784,0.429,-0.653,-0.232
1744041270356,2025-04-07T18.54.30.356,148.805,0.406,-0.659,-0.267
1744041270375,2025-04-07T18.54.30.375,148.824,0.397,-0.710,-0.259
1744041270396,2025-04-07T18.54.30.396,148.845,0.339,-0.689,-0.219
1744041270416,2025-04-07T18.54.30.416,148.865,0.261,-0.625,-0.187
1744041270437,2025-04-07T18.54.30.437,148.886,0.195,-0.664,-0.214
1744041270457,2025-04-07T18.54.30.457,148.906,0.158,-0.756,-0.261
1744041270476,2025-04-07T18.54.30.476,148.925,0.132,-0.810,-0.292
1744041270497,2025-04-07T18.54.30.497,148.946,0.069,-0.883,-0.305
1744041270517,2025-04-07T18.54.30.517,148.966,0.072,-0.959,-0.327
1744041270538,2025-04-07T18.54.30.538,148.987,0.099,-1.049,-0.362
1744041270558,2025-04-07T18.54.30.558,149.007,0.082,-1.046,-0.404
1744041270579,2025-04-07T18.54.30.579,149.028,0.073,-1.030,-0.429
1744041270598,2025-04-07T18.54.30.598,149.047,0.147,-0.994,-0.426
1744041270618,2025-04-07T18.54.30.618,149.067,0.214,-0.971,-0.447
1744041270639,2025-04-07T18.54.30.639,149.088,0.299,-1.059,-0.454
1744041270659,2025-04-07T18.54.30.659,149.108,0.394,-1.182,-0.414
1744041270680,2025-04-07T18.54.30.680,149.129,0.452,-1.112,-0.368
1744041270700,2025-04-07T18.54.30.700,149.149,0.477,-1.016,-0.346
1744041270719,2025-04-07T18.54.30.719,149.168,0.532,-1.051,-0.348
1744041270740,2025-04-07T18.54.30.740,149.189,0.527,-1.012,-0.334
1744041270760,2025-04-07T18.54.30.760,149.209,0.498,-0.865,-0.266
1744041270781,2025-04-07T18.54.30.781,149.230,0.497,-0.789,-0.184
1744041270801,2025-04-07T18.54.30.801,149.250,0.485,-0.755,-0.157
1744041270820,2025-04-07T18.54.30.820,149.269,0.433,-0.730,-0.211
1744041270841,2025-04-07T18.54.30.841,149.290,0.403,-0.750,-0.292
1744041270861,2025-04-07T18.54.30.861,149.310,0.401,-0.751,-0.315
1744041270882,2025-04-07T18.54.30.882,149.331,0.371,-0.724,-0.247
1744041270902,2025-04-07T18.54.30.902,149.351,0.317,-0.678,-0.187
1744041270923,2025-04-07T18.54.30.923,149.372,0.212,-0.603,-0.234
1744041270942,2025-04-07T18.54.30.942,149.391,0.202,-0.610,-0.271
1744041270962,2025-04-07T18.54.30.962,149.411,0.199,-0.690,-0.269
1744041270983,2025-04-07T18.54.30.983,149.432,0.114,-0.840,-0.259
1744041271003,2025-04-07T18.54.31.003,149.452,0.096,-0.840,-0.329
1744041271024,2025-04-07T18.54.31.024,149.473,0.113,-0.928,-0.355
1744041271044,2025-04-07T18.54.31.044,149.493,0.099,-0.959,-0.329
1744041271064,2025-04-07T18.54.31.064,149.513,0.074,-1.026,-0.285
1744041271084,2025-04-07T18.54.31.084,149.533,0.062,-1.059,-0.272
1744041271105,2025-04-07T18.54.31.105,149.554,0.099,-0.979,-0.300
1744041271125,2025-04-07T18.54.31.125,149.574,0.084,-0.995,-0.338
1744041271146,2025-04-07T18.54.31.146,149.595,0.092,-1.093,-0.360
1744041271166,2025-04-07T18.54.31.166,149.615,0.134,-1.109,-0.394
1744041271185,2025-04-07T18.54.31.185,149.634,0.210,-0.990,-0.412
1744041271206,2025-04-07T18.54.31.206,149.655,0.267,-1.026,-0.402
1744041271226,2025-04-07T18.54.31.226,149.675,0.347,-1.108,-0.386
1744041271247,2025-04-07T18.54.31.247,149.696,0.479,-1.084,-0.333
1744041271267,2025-04-07T18.54.31.267,149.716,0.507,-1.089,-0.291
1744041271286,2025-04-07T18.54.31.286,149.735,0.549,-0.990,-0.312
1744041271307,2025-04-07T18.54.31.307,149.756,0.593,-0.888,-0.334
1744041271327,2025-04-07T18.54.31.327,149.776,0.567,-0.805,-0.317
1744041271348,2025-04-07T18.54.31.348,149.797,0.519,-0.733,-0.275
1744041271368,2025-04-07T18.54.31.368,149.817,0.454,-0.714,-0.248
1744041271389,2025-04-07T18.54.31.389,149.838,0.447,-0.739,-0.254
1744041271408,2025-04-07T18.54.31.408,149.857,0.433,-0.742,-0.281
1744041271428,2025-04-07T18.54.31.428,149.877,0.414,-0.718,-0.282
1744041271449,2025-04-07T18.54.31.449,149.898,0.367,-0.734,-0.255
1744041271469,2025-04-07T18.54.31.469,149.918,0.304,-0.664,-0.258
1744041271490,2025-04-07T18.54.31.490,149.939,0.283,-0.635,-0.335
1744041271510,2025-04-07T18.54.31.510,149.959,0.262,-0.654,-0.410
1744041271529,2025-04-07T18.54.31.529,149.978,0.239,-0.759,-0.414
1744041271550,2025-04-07T18.54.31.550,149.999,0.213,-0.751,-0.372
1744041271570,2025-04-07T18.54.31.570,150.019,0.156,-0.703,-0.327
1744041271591,2025-04-07T18.54.31.591,150.040,0.157,-0.807,-0.302
1744041271611,2025-04-07T18.54.31.611,150.060,0.159,-0.901,-0.276
1744041271630,2025-04-07T18.54.31.630,150.079,0.139,-0.957,-0.250
1744041271651,2025-04-07T18.54.31.651,150.100,0.104,-0.973,-0.246
1744041271671,2025-04-07T18.54.31.671,150.120,0.117,-0.978,-0.268
1744041271692,2025-04-07T18.54.31.692,150.141,0.100,-0.993,-0.307
1744041271712,2025-04-07T18.54.31.712,150.161,0.106,-1.015,-0.348
1744041271733,2025-04-07T18.54.31.733,150.182,0.125,-1.028,-0.385
1744041271752,2025-04-07T18.54.31.752,150.201,0.186,-0.999,-0.412
1744041271772,2025-04-07T18.54.31.772,150.221,0.241,-1.039,-0.409
1744041271793,2025-04-07T18.54.31.793,150.242,0.312,-1.132,-0.367
1744041271814,2025-04-07T18.54.31.814,150.263,0.397,-1.117,-0.331
1744041271834,2025-04-07T18.54.31.834,150.283,0.457,-1.071,-0.320
1744041271855,2025-04-07T18.54.31.855,150.304,0.513,-1.104,-0.309
1744041271874,2025-04-07T18.54.31.874,150.323,0.563,-1.050,-0.301
1744041271894,2025-04-07T18.54.31.894,150.343,0.588,-0.939,-0.271
1744041271915,2025-04-07T18.54.31.915,150.364,0.570,-0.821,-0.222
1744041271935,2025-04-07T18.54.31.935,150.384,0.531,-0.726,-0.195
1744041271956,2025-04-07T18.54.31.956,150.405,0.510,-0.679,-0.205
1744041271976,2025-04-07T18.54.31.976,150.425,0.498,-0.651,-0.224
1744041271995,2025-04-07T18.54.31.995,150.444,0.475,-0.662,-0.224
1744041272016,2025-04-07T18.54.32.016,150.465,0.435,-0.645,-0.214
1744041272036,2025-04-07T18.54.32.036,150.485,0.370,-0.635,-0.219
1744041272057,2025-04-07T18.54.32.057,150.506,0.343,-0.656,-0.255
1744041272077,2025-04-07T18.54.32.077,150.526,0.327,-0.701,-0.294
1744041272096,2025-04-07T18.54.32.096,150.545,0.270,-0.684,-0.304
1744041272117,2025-04-07T18.54.32.117,150.566,0.208,-0.673,-0.287
1744041272137,2025-04-07T18.54.32.137,150.586,0.134,-0.737,-0.286
1744041272158,2025-04-07T18.54.32.158,150.607,0.133,-0.830,-0.286
1744041272178,2025-04-07T18.54.32.178,150.627,0.143,-0.934,-0.260
1744041272199,2025-04-07T18.54.32.199,150.648,0.090,-0.919,-0.280
1744041272218,2025-04-07T18.54.32.218,150.667,0.088,-1.011,-0.271
1744041272238,2025-04-07T18.54.32.238,150.687,0.080,-1.021,-0.243
1744041272259,2025-04-07T18.54.32.259,150.708,0.064,-0.921,-0.282
1744041272279,2025-04-07T18.54.32.279,150.728,0.061,-0.922,-0.354
1744041272300,2025-04-07T18.54.32.300,150.749,0.070,-0.925,-0.409
1744041272320,2025-04-07T18.54.32.320,150.769,0.072,-0.938,-0.438
1744041272339,2025-04-07T18.54.32.339,150.788,0.083,-1.025,-0.440
1744041272360,2025-04-07T18.54.32.360,150.809,0.197,-1.114,-0.425
1744041272380,2025-04-07T18.54.32.380,150.829,0.234,-1.113,-0.426
1744041272401,2025-04-07T18.54.32.401,150.850,0.275,-1.168,-0.452
1744041272421,2025-04-07T18.54.32.421,150.870,0.381,-1.196,-0.485
1744041272442,2025-04-07T18.54.32.442,150.891,0.477,-1.135,-0.522
1744041272461,2025-04-07T18.54.32.461,150.910,0.492,-1.029,-0.530
1744041272481,2025-04-07T18.54.32.481,150.930,0.484,-0.981,-0.506
1744041272502,2025-04-07T18.54.32.502,150.951,0.514,-0.904,-0.447
1744041272522,2025-04-07T18.54.32.522,150.971,0.502,-0.794,-0.358
1744041272543,2025-04-07T18.54.32.543,150.992,0.458,-0.736,-0.275
1744041272562,2025-04-07T18.54.32.562,151.011,0.399,-0.708,-0.264
1744041272583,2025-04-07T18.54.32.583,151.032,0.384,-0.694,-0.282
1744041272603,2025-04-07T18.54.32.603,151.052,0.380,-0.695,-0.282
1744041272624,2025-04-07T18.54.32.624,151.073,0.350,-0.706,-0.261
1744041272644,2025-04-07T18.54.32.644,151.093,0.293,-0.707,-0.234
1744041272665,2025-04-07T18.54.32.665,151.114,0.218,-0.700,-0.227
1744041272684,2025-04-07T18.54.32.684,151.133,0.180,-0.690,-0.264
1744041272704,2025-04-07T18.54.32.704,151.153,0.159,-0.727,-0.270
1744041272725,2025-04-07T18.54.32.725,151.174,0.103,-0.697,-0.245
1744041272745,2025-04-07T18.54.32.745,151.194,0.055,-0.682,-0.265
1744041272766,2025-04-07T18.54.32.766,151.215,0.048,-0.758,-0.305
1744041272786,2025-04-07T18.54.32.786,151.235,0.059,-0.913,-0.319
1744041272805,2025-04-07T18.54.32.805,151.254,0.026,-0.992,-0.314
1744041272826,2025-04-07T18.54.32.826,151.275,0.000,-1.048,-0.315
1744041272846,2025-04-07T18.54.32.846,151.295,0.038,-1.018,-0.362
1744041272867,2025-04-07T18.54.32.867,151.316,0.073,-1.036,-0.417
1744041272887,2025-04-07T18.54.32.887,151.336,0.109,-1.103,-0.439
1744041272908,2025-04-07T18.54.32.908,151.357,0.110,-1.156,-0.450
1744041272927,2025-04-07T18.54.32.927,151.376,0.188,-1.112,-0.464
1744041272947,2025-04-07T18.54.32.947,151.396,0.288,-1.140,-0.434
1744041272968,2025-04-07T18.54.32.968,151.417,0.316,-1.195,-0.374
1744041272988,2025-04-07T18.54.32.988,151.437,0.345,-1.137,-0.338
1744041273009,2025-04-07T18.54.33.009,151.458,0.420,-0.979,-0.310
1744041273028,2025-04-07T18.54.33.028,151.477,0.474,-0.951,-0.276
1744041273048,2025-04-07T18.54.33.048,151.497,0.493,-0.875,-0.240
1744041273069,2025-04-07T18.54.33.069,151.518,0.459,-0.794,-0.218
1744041273089,2025-04-07T18.54.33.089,151.538,0.447,-0.741,-0.227
1744041273110,2025-04-07T18.54.33.110,151.559,0.439,-0.682,-0.261
1744041273130,2025-04-07T18.54.33.130,151.579,0.431,-0.679,-0.268
1744041273149,2025-04-07T18.54.33.149,151.598,0.380,-0.729,-0.275
1744041273170,2025-04-07T18.54.33.170,151.619,0.352,-0.718,-0.282
1744041273190,2025-04-07T18.54.33.190,151.639,0.331,-0.724,-0.305
1744041273211,2025-04-07T18.54.33.211,151.660,0.278,-0.760,-0.344
1744041273231,2025-04-07T18.54.33.231,151.680,0.247,-0.783,-0.356
1744041273252,2025-04-07T18.54.33.252,151.701,0.193,-0.829,-0.305
1744041273271,2025-04-07T18.54.33.271,151.720,0.134,-0.789,-0.219
1744041273292,2025-04-07T18.54.33.292,151.741,0.084,-0.788,-0.161
1744041273312,2025-04-07T18.54.33.312,151.761,0.068,-0.792,-0.170
1744041273333,2025-04-07T18.54.33.333,151.782,0.062,-0.907,-0.198
1744041273353,2025-04-07T18.54.33.353,151.802,0.028,-0.975,-0.220
1744041273374,2025-04-07T18.54.33.374,151.823,0.009,-0.964,-0.252
1744041273393,2025-04-07T18.54.33.393,151.842,0.035,-0.992,-0.292
1744041273413,2025-04-07T18.54.33.413,151.862,0.045,-0.962,-0.350
1744041273434,2025-04-07T18.54.33.434,151.883,0.080,-0.978,-0.399
1744041273454,2025-04-07T18.54.33.454,151.903,0.104,-1.028,-0.447
1744041273475,2025-04-07T18.54.33.475,151.924,0.154,-1.077,-0.464
1744041273494,2025-04-07T18.54.33.494,151.943,0.225,-1.107,-0.459
1744041273514,2025-04-07T18.54.33.514,151.963,0.281,-1.145,-0.468
1744041273535,2025-04-07T18.54.33.535,151.984,0.335,-1.199,-0.480
1744041273555,2025-04-07T18.54.33.555,152.004,0.397,-1.162,-0.459
1744041273576,2025-04-07T18.54.33.576,152.025,0.453,-1.044,-0.400
1744041273596,2025-04-07T18.54.33.596,152.045,0.456,-0.940,-0.337
1744041273615,2025-04-07T18.54.33.615,152.064,0.464,-0.894,-0.282
1744041273636,2025-04-07T18.54.33.636,152.085,0.477,-0.820,-0.239
1744041273656,2025-04-07T18.54.33.656,152.105,0.464,-0.744,-0.224
1744041273677,2025-04-07T18.54.33.677,152.126,0.442,-0.708,-0.221
1744041273697,2025-04-07T18.54.33.697,152.146,0.426,-0.677,-0.222
1744041273718,2025-04-07T18.54.33.718,152.167,0.403,-0.668,-0.230
1744041273737,2025-04-07T18.54.33.737,152.186,0.331,-0.678,-0.255
1744041273757,2025-04-07T18.54.33.757,152.206,0.283,-0.706,-0.276
1744041273778,2025-04-07T18.54.33.778,152.227,0.250,-0.701,-0.294
1744041273798,2025-04-07T18.54.33.798,152.247,0.219,-0.711,-0.285
1744041273819,2025-04-07T18.54.33.819,152.268,0.152,-0.720,-0.275
1744041273839,2025-04-07T18.54.33.839,152.288,0.125,-0.758,-0.261
1744041273858,2025-04-07T18.54.33.858,152.307,0.102,-0.796,-0.250
1744041273879,2025-04-07T18.54.33.879,152.328,0.091,-0.879,-0.244
1744041273899,2025-04-07T18.54.33.899,152.348,0.090,-0.951,-0.234
1744041273920,2025-04-07T18.54.33.920,152.369,0.062,-0.954,-0.229
1744041273940,2025-04-07T18.54.33.940,152.389,0.043,-0.901,-0.254
1744041273959,2025-04-07T18.54.33.959,152.408,0.087,-0.948,-0.295
1744041273980,2025-04-07T18.54.33.980,152.429,0.113,-1.065,-0.351
1744041274001,2025-04-07T18.54.34.001,152.450,0.120,-1.121,-0.419
1744041274021,2025-04-07T18.54.34.021,152.470,0.198,-1.189,-0.456
1744041274042,2025-04-07T18.54.34.042,152.491,0.273,-1.257,-0.450
1744041274062,2025-04-07T18.54.34.062,152.511,0.320,-1.263,-0.420
1744041274081,2025-04-07T18.54.34.081,152.530,0.355,-1.136,-0.418
1744041274102,2025-04-07T18.54.34.102,152.551,0.435,-1.064,-0.435
1744041274122,2025-04-07T18.54.34.122,152.571,0.512,-1.019,-0.418
1744041274143,2025-04-07T18.54.34.143,152.592,0.501,-0.895,-0.350
1744041274163,2025-04-07T18.54.34.163,152.612,0.461,-0.757,-0.272
1744041274184,2025-04-07T18.54.34.184,152.633,0.483,-0.709,-0.193
1744041274203,2025-04-07T18.54.34.203,152.652,0.482,-0.671,-0.151
1744041274223,2025-04-07T18.54.34.223,152.672,0.446,-0.639,-0.155
1744041274244,2025-04-07T18.54.34.244,152.693,0.377,-0.604,-0.210
1744041274264,2025-04-07T18.54.34.264,152.713,0.325,-0.610,-0.289
1744041274285,2025-04-07T18.54.34.285,152.734,0.328,-0.713,-0.319
1744041274305,2025-04-07T18.54.34.305,152.754,0.298,-0.754,-0.290
1744041274324,2025-04-07T18.54.34.324,152.773,0.223,-0.732,-0.238
1744041274345,2025-04-07T18.54.34.345,152.794,0.131,-0.736,-0.231
1744041274365,2025-04-07T18.54.34.365,152.814,0.099,-0.820,-0.260
1744041274386,2025-04-07T18.54.34.386,152.835,0.098,-0.900,-0.270
1744041274406,2025-04-07T18.54.34.406,152.855,0.069,-0.918,-0.276
1744041274425,2025-04-07T18.54.34.425,152.874,0.065,-0.984,-0.269
1744041274446,2025-04-07T18.54.34.446,152.895,0.055,-1.036,-0.258
1744041274466,2025-04-07T18.54.34.466,152.915,0.043,-1.017,-0.268
1744041274487,2025-04-07T18.54.34.487,152.936,0.072,-0.998,-0.279
1744041274507,2025-04-07T18.54.34.507,152.956,0.115,-0.985,-0.313
1744041274528,2025-04-07T18.54.34.528,152.977,0.156,-0.997,-0.371
1744041274547,2025-04-07T18.54.34.547,152.996,0.211,-1.051,-0.413
1744041274567,2025-04-07T18.54.34.567,153.016,0.283,-1.086,-0.423
1744041274588,2025-04-07T18.54.34.588,153.037,0.342,-1.109,-0.375
1744041274608,2025-04-07T18.54.34.608,153.057,0.379,-1.141,-0.315
1744041274629,2025-04-07T18.54.34.629,153.078,0.401,-1.154,-0.287
1744041274649,2025-04-07T18.54.34.649,153.098,0.440,-1.093,-0.248
1744041274668,2025-04-07T18.54.34.668,153.117,0.466,-0.998,-0.185
1744041274689,2025-04-07T18.54.34.689,153.138,0.449,-0.875,-0.130
1744041274709,2025-04-07T18.54.34.709,153.158,0.426,-0.808,-0.111
1744041274730,2025-04-07T18.54.34.730,153.179,0.391,-0.753,-0.149
1744041274751,2025-04-07T18.54.34.751,153.200,0.385,-0.725,-0.201
1744041274771,2025-04-07T18.54.34.771,153.220,0.393,-0.729,-0.233
1744041274790,2025-04-07T18.54.34.790,153.239,0.405,-0.743,-0.228
1744041274811,2025-04-07T18.54.34.811,153.260,0.358,-0.728,-0.222
1744041274831,2025-04-07T18.54.34.831,153.280,0.277,-0.695,-0.271
1744041274852,2025-04-07T18.54.34.852,153.301,0.259,-0.665,-0.324
1744041274872,2025-04-07T18.54.34.872,153.321,0.266,-0.703,-0.318
1744041274891,2025-04-07T18.54.34.891,153.340,0.208,-0.752,-0.267
1744041274912,2025-04-07T18.54.34.912,153.361,0.140,-0.746,-0.256
1744041274932,2025-04-07T18.54.34.932,153.381,0.105,-0.786,-0.276
1744041274953,2025-04-07T18.54.34.953,153.402,0.082,-0.850,-0.273
1744041274973,2025-04-07T18.54.34.973,153.422,0.073,-0.956,-0.266
1744041274994,2025-04-07T18.54.34.994,153.443,0.052,-1.019,-0.284
1744041275013,2025-04-07T18.54.35.013,153.462,0.029,-1.037,-0.302
1744041275033,2025-04-07T18.54.35.033,153.482,0.031,-1.023,-0.328
1744041275054,2025-04-07T18.54.35.054,153.503,0.059,-1.019,-0.367
1744041275074,2025-04-07T18.54.35.074,153.523,0.086,-1.049,-0.406
1744041275095,2025-04-07T18.54.35.095,153.544,0.115,-1.092,-0.442
1744041275115,2025-04-07T18.54.35.115,153.564,0.195,-1.174,-0.445
1744041275134,2025-04-07T18.54.35.134,153.583,0.290,-1.185,-0.422
1744041275155,2025-04-07T18.54.35.155,153.604,0.344,-1.122,-0.383
1744041275175,2025-04-07T18.54.35.175,153.624,0.393,-1.072,-0.340
1744041275196,2025-04-07T18.54.35.196,153.645,0.481,-1.011,-0.299
1744041275216,2025-04-07T18.54.35.216,153.665,0.537,-0.917,-0.269
1744041275237,2025-04-07T18.54.35.237,153.686,0.520,-0.802,-0.230
1744041275256,2025-04-07T18.54.35.256,153.705,0.499,-0.707,-0.193
1744041275276,2025-04-07T18.54.35.276,153.725,0.459,-0.689,-0.186
1744041275297,2025-04-07T18.54.35.297,153.746,0.440,-0.699,-0.228
1744041275317,2025-04-07T18.54.35.317,153.766,0.438,-0.752,-0.241
1744041275338,2025-04-07T18.54.35.338,153.787,0.407,-0.786,-0.225
1744041275358,2025-04-07T18.54.35.358,153.807,0.360,-0.762,-0.232
1744041275377,2025-04-07T18.54.35.377,153.826,0.316,-0.755,-0.240
1744041275398,2025-04-07T18.54.35.398,153.847,0.264,-0.746,-0.245
1744041275418,2025-04-07T18.54.35.418,153.867,0.216,-0.768,-0.233
1744041275439,2025-04-07T18.54.35.439,153.888,0.165,-0.820,-0.183
1744041275459,2025-04-07T18.54.35.459,153.908,0.092,-0.773,-0.157
1744041275479,2025-04-07T18.54.35.479,153.928,0.030,-0.806,-0.198
1744041275499,2025-04-07T18.54.35.499,153.948,0.025,-0.885,-0.266
1744041275520,2025-04-07T18.54.35.520,153.969,0.053,-0.967,-0.308
1744041275540,2025-04-07T18.54.35.540,153.989,0.060,-0.999,-0.331
1744041275561,2025-04-07T18.54.35.561,154.010,0.063,-1.003,-0.338
1744041275581,2025-04-07T18.54.35.581,154.030,0.068,-0.978,-0.351
1744041275600,2025-04-07T18.54.35.600,154.049,0.108,-0.951,-0.385
1744041275621,2025-04-07T18.54.35.621,154.070,0.162,-0.983,-0.450
1744041275641,2025-04-07T18.54.35.641,154.090,0.199,-1.000,-0.498
1744041275662,2025-04-07T18.54.35.662,154.111,0.235,-1.029,-0.483
1744041275682,2025-04-07T18.54.35.682,154.131,0.277,-1.070,-0.434
1744041275703,2025-04-07T18.54.35.703,154.152,0.299,-1.103,-0.401
1744041275722,2025-04-07T18.54.35.722,154.171,0.344,-1.096,-0.397
1744041275742,2025-04-07T18.54.35.742,154.191,0.395,-1.117,-0.390
1744041275763,2025-04-07T18.54.35.763,154.212,0.430,-1.084,-0.360
1744041275783,2025-04-07T18.54.35.783,154.232,0.447,-1.025,-0.289
