epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1744040627943,2025-04-07T18.43.47.943,146.761,0.061,-0.807,-0.224
1744040627964,2025-04-07T18.43.47.964,146.782,0.085,-0.716,-0.211
1744040627983,2025-04-07T18.43.47.983,146.801,0.101,-0.746,-0.197
1744040628003,2025-04-07T18.43.48.003,146.821,0.098,-0.768,-0.195
1744040628024,2025-04-07T18.43.48.024,146.842,0.151,-0.734,-0.201
1744040628045,2025-04-07T18.43.48.045,146.863,0.203,-0.711,-0.200
1744040628065,2025-04-07T18.43.48.065,146.883,0.211,-0.691,-0.201
1744040628084,2025-04-07T18.43.48.084,146.902,0.242,-0.721,-0.202
1744040628105,2025-04-07T18.43.48.105,146.923,0.296,-0.765,-0.167
1744040628125,2025-04-07T18.43.48.125,146.943,0.321,-0.780,-0.112
1744040628146,2025-04-07T18.43.48.146,146.964,0.322,-0.719,-0.081
1744040628166,2025-04-07T18.43.48.166,146.984,0.330,-0.696,-0.078
1744040628187,2025-04-07T18.43.48.187,147.005,0.389,-0.839,-0.066
1744040628206,2025-04-07T18.43.48.206,147.024,0.376,-0.923,-0.061
1744040628226,2025-04-07T18.43.48.226,147.044,0.340,-1.054,-0.083
1744040628247,2025-04-07T18.43.48.247,147.065,0.329,-1.142,-0.176
1744040628267,2025-04-07T18.43.48.267,147.085,0.342,-1.120,-0.304
1744040628288,2025-04-07T18.43.48.288,147.106,0.343,-1.161,-0.394
1744040628308,2025-04-07T18.43.48.308,147.126,0.315,-1.148,-0.447
1744040628327,2025-04-07T18.43.48.327,147.145,0.272,-1.122,-0.474
1744040628348,2025-04-07T18.43.48.348,147.166,0.260,-1.132,-0.448
1744040628368,2025-04-07T18.43.48.368,147.186,0.205,-1.120,-0.423
1744040628389,2025-04-07T18.43.48.389,147.207,0.169,-1.102,-0.412
1744040628409,2025-04-07T18.43.48.409,147.227,0.128,-1.135,-0.390
1744040628428,2025-04-07T18.43.48.428,147.246,0.074,-1.112,-0.361
1744040628449,2025-04-07T18.43.48.449,147.267,0.059,-1.113,-0.296
1744040628469,2025-04-07T18.43.48.469,147.287,0.023,-1.006,-0.224
1744040628490,2025-04-07T18.43.48.490,147.308,-0.019,-0.881,-0.215
1744040628510,2025-04-07T18.43.48.510,147.328,0.025,-0.864,-0.219
1744040628531,2025-04-07T18.43.48.531,147.349,0.042,-0.824,-0.209
1744040628550,2025-04-07T18.43.48.550,147.368,0.059,-0.791,-0.190
1744040628570,2025-04-07T18.43.48.570,147.388,0.082,-0.763,-0.171
1744040628591,2025-04-07T18.43.48.591,147.409,0.120,-0.701,-0.179
1744040628611,2025-04-07T18.43.48.611,147.429,0.184,-0.712,-0.190
1744040628632,2025-04-07T18.43.48.632,147.450,0.220,-0.687,-0.198
1744040628652,2025-04-07T18.43.48.652,147.470,0.265,-0.678,-0.180
1744040628671,2025-04-07T18.43.48.671,147.489,0.312,-0.716,-0.150
1744040628692,2025-04-07T18.43.48.692,147.510,0.345,-0.728,-0.111
1744040628712,2025-04-07T18.43.48.712,147.530,0.365,-0.727,-0.087
1744040628733,2025-04-07T18.43.48.733,147.551,0.400,-0.800,-0.092
1744040628753,2025-04-07T18.43.48.753,147.571,0.418,-0.873,-0.111
1744040628773,2025-04-07T18.43.48.773,147.591,0.399,-0.883,-0.151
1744040628793,2025-04-07T18.43.48.793,147.611,0.376,-0.963,-0.199
1744040628814,2025-04-07T18.43.48.814,147.632,0.352,-1.016,-0.296
1744040628834,2025-04-07T18.43.48.834,147.652,0.351,-1.124,-0.408
1744040628855,2025-04-07T18.43.48.855,147.673,0.362,-1.250,-0.442
1744040628875,2025-04-07T18.43.48.875,147.693,0.335,-1.262,-0.395
1744040628894,2025-04-07T18.43.48.894,147.712,0.263,-1.229,-0.343
1744040628915,2025-04-07T18.43.48.915,147.733,0.217,-1.193,-0.360
1744040628935,2025-04-07T18.43.48.935,147.753,0.161,-1.200,-0.422
1744040628956,2025-04-07T18.43.48.956,147.774,0.154,-1.194,-0.439
1744040628976,2025-04-07T18.43.48.976,147.794,0.088,-1.109,-0.389
1744040628995,2025-04-07T18.43.48.995,147.813,0.025,-0.991,-0.340
1744040629016,2025-04-07T18.43.49.016,147.834,0.023,-0.954,-0.269
1744040629036,2025-04-07T18.43.49.036,147.854,0.017,-0.907,-0.191
1744040629057,2025-04-07T18.43.49.057,147.875,0.022,-0.838,-0.166
1744040629077,2025-04-07T18.43.49.077,147.895,0.058,-0.851,-0.154
1744040629098,2025-04-07T18.43.49.098,147.916,0.091,-0.785,-0.152
1744040629117,2025-04-07T18.43.49.117,147.935,0.112,-0.740,-0.176
1744040629137,2025-04-07T18.43.49.137,147.955,0.162,-0.720,-0.206
1744040629158,2025-04-07T18.43.49.158,147.976,0.209,-0.685,-0.242
1744040629178,2025-04-07T18.43.49.178,147.996,0.251,-0.657,-0.241
1744040629199,2025-04-07T18.43.49.199,148.017,0.265,-0.635,-0.219
1744040629219,2025-04-07T18.43.49.219,148.037,0.317,-0.731,-0.183
1744040629238,2025-04-07T18.43.49.238,148.056,0.344,-0.788,-0.158
1744040629259,2025-04-07T18.43.49.259,148.077,0.329,-0.760,-0.151
1744040629279,2025-04-07T18.43.49.279,148.097,0.323,-0.737,-0.154
1744040629300,2025-04-07T18.43.49.300,148.118,0.356,-0.700,-0.150
1744040629320,2025-04-07T18.43.49.320,148.138,0.353,-0.697,-0.115
1744040629339,2025-04-07T18.43.49.339,148.157,0.327,-0.866,-0.099
1744040629360,2025-04-07T18.43.49.360,148.178,0.320,-1.040,-0.175
1744040629380,2025-04-07T18.43.49.380,148.198,0.331,-1.108,-0.303
1744040629401,2025-04-07T18.43.49.401,148.219,0.387,-1.205,-0.380
1744040629421,2025-04-07T18.43.49.421,148.239,0.402,-1.283,-0.378
1744040629442,2025-04-07T18.43.49.442,148.260,0.311,-1.203,-0.429
1744040629461,2025-04-07T18.43.49.461,148.279,0.308,-1.192,-0.483
1744040629482,2025-04-07T18.43.49.482,148.300,0.310,-1.242,-0.477
1744040629502,2025-04-07T18.43.49.502,148.320,0.206,-1.124,-0.487
1744040629523,2025-04-07T18.43.49.523,148.341,0.157,-1.067,-0.494
1744040629543,2025-04-07T18.43.49.543,148.361,0.109,-1.119,-0.425
1744040629564,2025-04-07T18.43.49.564,148.382,0.071,-1.088,-0.328
1744040629583,2025-04-07T18.43.49.583,148.401,0.008,-0.941,-0.254
1744040629603,2025-04-07T18.43.49.603,148.421,-0.009,-0.922,-0.232
1744040629624,2025-04-07T18.43.49.624,148.442,-0.010,-0.908,-0.208
1744040629644,2025-04-07T18.43.49.644,148.462,-0.010,-0.835,-0.175
1744040629665,2025-04-07T18.43.49.665,148.483,0.015,-0.835,-0.166
1744040629685,2025-04-07T18.43.49.685,148.503,0.050,-0.822,-0.187
1744040629704,2025-04-07T18.43.49.704,148.522,0.078,-0.802,-0.219
1744040629725,2025-04-07T18.43.49.725,148.543,0.140,-0.779,-0.236
1744040629745,2025-04-07T18.43.49.745,148.563,0.175,-0.722,-0.236
1744040629766,2025-04-07T18.43.49.766,148.584,0.225,-0.672,-0.211
1744040629786,2025-04-07T18.43.49.786,148.604,0.284,-0.663,-0.176
1744040629805,2025-04-07T18.43.49.805,148.623,0.345,-0.674,-0.153
1744040629826,2025-04-07T18.43.49.826,148.644,0.392,-0.693,-0.137
1744040629846,2025-04-07T18.43.49.846,148.664,0.394,-0.710,-0.139
1744040629867,2025-04-07T18.43.49.867,148.685,0.406,-0.789,-0.162
1744040629887,2025-04-07T18.43.49.887,148.705,0.416,-0.835,-0.169
1744040629908,2025-04-07T18.43.49.908,148.726,0.392,-0.941,-0.169
1744040629927,2025-04-07T18.43.49.927,148.745,0.344,-1.080,-0.191
1744040629947,2025-04-07T18.43.49.947,148.765,0.334,-1.165,-0.244
1744040629968,2025-04-07T18.43.49.968,148.786,0.339,-1.241,-0.275
1744040629988,2025-04-07T18.43.49.988,148.806,0.311,-1.221,-0.289
1744040630009,2025-04-07T18.43.50.009,148.827,0.285,-1.167,-0.321
1744040630029,2025-04-07T18.43.50.029,148.847,0.272,-1.151,-0.364
1744040630048,2025-04-07T18.43.50.048,148.866,0.261,-1.104,-0.403
1744040630069,2025-04-07T18.43.50.069,148.887,0.212,-1.048,-0.433
1744040630089,2025-04-07T18.43.50.089,148.907,0.144,-1.029,-0.466
1744040630110,2025-04-07T18.43.50.110,148.928,0.105,-1.044,-0.472
1744040630130,2025-04-07T18.43.50.130,148.948,0.063,-1.024,-0.429
1744040630149,2025-04-07T18.43.50.149,148.967,0.072,-0.985,-0.358
1744040630170,2025-04-07T18.43.50.170,148.988,0.083,-0.980,-0.235
1744040630191,2025-04-07T18.43.50.191,149.009,0.079,-0.891,-0.116
1744040630211,2025-04-07T18.43.50.211,149.029,0.078,-0.863,-0.050
1744040630232,2025-04-07T18.43.50.232,149.050,0.106,-0.845,-0.042
1744040630252,2025-04-07T18.43.50.252,149.070,0.153,-0.822,-0.059
1744040630271,2025-04-07T18.43.50.271,149.089,0.169,-0.775,-0.092
1744040630292,2025-04-07T18.43.50.292,149.110,0.192,-0.795,-0.135
1744040630312,2025-04-07T18.43.50.312,149.130,0.237,-0.782,-0.156
1744040630333,2025-04-07T18.43.50.333,149.151,0.293,-0.683,-0.135
1744040630353,2025-04-07T18.43.50.353,149.171,0.300,-0.660,-0.143
1744040630374,2025-04-07T18.43.50.374,149.192,0.305,-0.753,-0.155
1744040630393,2025-04-07T18.43.50.393,149.211,0.320,-0.771,-0.152
1744040630413,2025-04-07T18.43.50.413,149.231,0.370,-0.704,-0.112
1744040630434,2025-04-07T18.43.50.434,149.252,0.395,-0.662,-0.090
1744040630454,2025-04-07T18.43.50.454,149.272,0.387,-0.651,-0.140
1744040630475,2025-04-07T18.43.50.475,149.293,0.417,-0.787,-0.221
1744040630494,2025-04-07T18.43.50.494,149.312,0.389,-0.872,-0.302
1744040630514,2025-04-07T18.43.50.514,149.332,0.339,-1.004,-0.371
1744040630535,2025-04-07T18.43.50.535,149.353,0.333,-1.224,-0.407
1744040630555,2025-04-07T18.43.50.555,149.373,0.304,-1.322,-0.404
1744040630576,2025-04-07T18.43.50.576,149.394,0.253,-1.353,-0.384
1744040630596,2025-04-07T18.43.50.596,149.414,0.189,-1.381,-0.361
1744040630615,2025-04-07T18.43.50.615,149.433,0.122,-1.291,-0.361
1744040630636,2025-04-07T18.43.50.636,149.454,0.091,-1.209,-0.343
1744040630656,2025-04-07T18.43.50.656,149.474,0.055,-1.212,-0.315
1744040630677,2025-04-07T18.43.50.677,149.495,0.010,-1.152,-0.290
1744040630697,2025-04-07T18.43.50.697,149.515,0.002,-1.049,-0.248
1744040630718,2025-04-07T18.43.50.718,149.536,0.000,-0.919,-0.197
1744040630737,2025-04-07T18.43.50.737,149.555,0.007,-0.821,-0.155
1744040630757,2025-04-07T18.43.50.757,149.575,0.014,-0.774,-0.135
1744040630778,2025-04-07T18.43.50.778,149.596,0.048,-0.783,-0.132
1744040630798,2025-04-07T18.43.50.798,149.616,0.076,-0.744,-0.144
1744040630819,2025-04-07T18.43.50.819,149.637,0.120,-0.702,-0.194
1744040630838,2025-04-07T18.43.50.838,149.656,0.168,-0.688,-0.248
1744040630858,2025-04-07T18.43.50.858,149.676,0.222,-0.669,-0.254
1744040630879,2025-04-07T18.43.50.879,149.697,0.264,-0.672,-0.243
1744040630899,2025-04-07T18.43.50.899,149.717,0.321,-0.750,-0.230
1744040630920,2025-04-07T18.43.50.920,149.738,0.361,-0.774,-0.222
1744040630941,2025-04-07T18.43.50.941,149.759,0.387,-0.764,-0.200
1744040630960,2025-04-07T18.43.50.960,149.778,0.423,-0.733,-0.174
1744040630980,2025-04-07T18.43.50.980,149.798,0.457,-0.797,-0.150
1744040631001,2025-04-07T18.43.51.001,149.819,0.470,-0.893,-0.119
1744040631021,2025-04-07T18.43.51.021,149.839,0.447,-0.942,-0.099
1744040631042,2025-04-07T18.43.51.042,149.860,0.414,-1.010,-0.125
1744040631062,2025-04-07T18.43.51.062,149.880,0.389,-1.120,-0.195
1744040631081,2025-04-07T18.43.51.081,149.899,0.366,-1.166,-0.292
1744040631102,2025-04-07T18.43.51.102,149.920,0.338,-1.200,-0.354
1744040631122,2025-04-07T18.43.51.122,149.940,0.279,-1.199,-0.355
1744040631143,2025-04-07T18.43.51.143,149.961,0.231,-1.149,-0.360
1744040631163,2025-04-07T18.43.51.163,149.981,0.210,-1.165,-0.352
1744040631182,2025-04-07T18.43.51.182,150.000,0.180,-1.155,-0.315
1744040631203,2025-04-07T18.43.51.203,150.021,0.105,-1.073,-0.323
1744040631223,2025-04-07T18.43.51.223,150.041,0.099,-0.963,-0.354
1744040631244,2025-04-07T18.43.51.244,150.062,0.103,-0.944,-0.339
1744040631264,2025-04-07T18.43.51.264,150.082,0.077,-0.957,-0.293
1744040631285,2025-04-07T18.43.51.285,150.103,0.081,-0.874,-0.251
1744040631304,2025-04-07T18.43.51.304,150.122,0.116,-0.791,-0.210
1744040631324,2025-04-07T18.43.51.324,150.142,0.157,-0.768,-0.186
1744040631345,2025-04-07T18.43.51.345,150.163,0.227,-0.765,-0.176
1744040631365,2025-04-07T18.43.51.365,150.183,0.268,-0.739,-0.158
1744040631386,2025-04-07T18.43.51.386,150.204,0.301,-0.673,-0.141
1744040631406,2025-04-07T18.43.51.406,150.224,0.340,-0.603,-0.194
1744040631425,2025-04-07T18.43.51.425,150.243,0.389,-0.593,-0.247
1744040631446,2025-04-07T18.43.51.446,150.264,0.435,-0.654,-0.283
1744040631466,2025-04-07T18.43.51.466,150.284,0.447,-0.730,-0.283
1744040631487,2025-04-07T18.43.51.487,150.305,0.439,-0.798,-0.224
1744040631507,2025-04-07T18.43.51.507,150.325,0.425,-0.870,-0.162
1744040631528,2025-04-07T18.43.51.528,150.346,0.436,-0.868,-0.153
1744040631547,2025-04-07T18.43.51.547,150.365,0.436,-0.788,-0.187
1744040631567,2025-04-07T18.43.51.567,150.385,0.426,-0.827,-0.211
1744040631588,2025-04-07T18.43.51.588,150.406,0.416,-0.831,-0.200
1744040631608,2025-04-07T18.43.51.608,150.426,0.414,-0.900,-0.177
1744040631629,2025-04-07T18.43.51.629,150.447,0.409,-1.047,-0.187
1744040631648,2025-04-07T18.43.51.648,150.466,0.406,-1.122,-0.250
1744040631669,2025-04-07T18.43.51.669,150.487,0.368,-1.183,-0.366
1744040631689,2025-04-07T18.43.51.689,150.507,0.385,-1.221,-0.475
1744040631710,2025-04-07T18.43.51.710,150.528,0.352,-1.202,-0.506
1744040631730,2025-04-07T18.43.51.730,150.548,0.292,-1.172,-0.491
1744040631751,2025-04-07T18.43.51.751,150.569,0.240,-1.155,-0.427
1744040631770,2025-04-07T18.43.51.770,150.588,0.202,-1.077,-0.333
1744040631790,2025-04-07T18.43.51.790,150.608,0.175,-1.012,-0.247
1744040631811,2025-04-07T18.43.51.811,150.629,0.143,-0.995,-0.177
1744040631831,2025-04-07T18.43.51.831,150.649,0.089,-0.914,-0.181
1744040631852,2025-04-07T18.43.51.852,150.670,0.113,-0.874,-0.180
1744040631872,2025-04-07T18.43.51.872,150.690,0.122,-0.858,-0.161
1744040631891,2025-04-07T18.43.51.891,150.709,0.104,-0.854,-0.164
1744040631912,2025-04-07T18.43.51.912,150.730,0.130,-0.898,-0.153
1744040631932,2025-04-07T18.43.51.932,150.750,0.143,-0.896,-0.113
1744040631953,2025-04-07T18.43.51.953,150.771,0.124,-0.809,-0.095
1744040631973,2025-04-07T18.43.51.973,150.791,0.162,-0.714,-0.121
1744040631992,2025-04-07T18.43.51.992,150.810,0.217,-0.621,-0.169
1744040632013,2025-04-07T18.43.52.013,150.831,0.264,-0.557,-0.179
1744040632033,2025-04-07T18.43.52.033,150.851,0.299,-0.557,-0.170
1744040632054,2025-04-07T18.43.52.054,150.872,0.348,-0.605,-0.161
1744040632074,2025-04-07T18.43.52.074,150.892,0.418,-0.695,-0.125
1744040632095,2025-04-07T18.43.52.095,150.913,0.424,-0.749,-0.092
1744040632114,2025-04-07T18.43.52.114,150.932,0.422,-0.737,-0.069
1744040632134,2025-04-07T18.43.52.134,150.952,0.424,-0.726,-0.052
1744040632155,2025-04-07T18.43.52.155,150.973,0.431,-0.724,-0.067
1744040632175,2025-04-07T18.43.52.175,150.993,0.436,-0.857,-0.128
1744040632196,2025-04-07T18.43.52.196,151.014,0.422,-0.976,-0.221
1744040632216,2025-04-07T18.43.52.216,151.034,0.385,-1.130,-0.342
1744040632235,2025-04-07T18.43.52.235,151.053,0.405,-1.339,-0.437
1744040632256,2025-04-07T18.43.52.256,151.074,0.423,-1.340,-0.491
1744040632276,2025-04-07T18.43.52.276,151.094,0.365,-1.293,-0.506
1744040632297,2025-04-07T18.43.52.297,151.115,0.304,-1.275,-0.500
1744040632317,2025-04-07T18.43.52.317,151.135,0.265,-1.206,-0.469
1744040632337,2025-04-07T18.43.52.337,151.155,0.245,-1.113,-0.401
1744040632357,2025-04-07T18.43.52.357,151.175,0.208,-1.015,-0.345
1744040632378,2025-04-07T18.43.52.378,151.196,0.183,-1.004,-0.294
1744040632398,2025-04-07T18.43.52.398,151.216,0.149,-0.981,-0.263
1744040632419,2025-04-07T18.43.52.419,151.237,0.118,-1.007,-0.249
1744040632439,2025-04-07T18.43.52.439,151.257,0.096,-1.038,-0.210
1744040632458,2025-04-07T18.43.52.458,151.276,0.064,-0.993,-0.184
1744040632479,2025-04-07T18.43.52.479,151.297,0.051,-0.880,-0.164
1744040632499,2025-04-07T18.43.52.499,151.317,0.068,-0.813,-0.152
1744040632520,2025-04-07T18.43.52.520,151.338,0.059,-0.737,-0.172
1744040632540,2025-04-07T18.43.52.540,151.358,0.150,-0.668,-0.184
1744040632561,2025-04-07T18.43.52.561,151.379,0.200,-0.631,-0.171
1744040632580,2025-04-07T18.43.52.580,151.398,0.198,-0.590,-0.149
1744040632600,2025-04-07T18.43.52.600,151.418,0.231,-0.611,-0.107
1744040632621,2025-04-07T18.43.52.621,151.439,0.275,-0.631,-0.059
1744040632641,2025-04-07T18.43.52.641,151.459,0.302,-0.663,-0.033
1744040632662,2025-04-07T18.43.52.662,151.480,0.312,-0.769,-0.024
1744040632681,2025-04-07T18.43.52.681,151.499,0.363,-0.868,-0.003
1744040632701,2025-04-07T18.43.52.701,151.519,0.377,-0.834,0.006
1744040632722,2025-04-07T18.43.52.722,151.540,0.364,-0.740,-0.030
1744040632742,2025-04-07T18.43.52.742,151.560,0.376,-0.764,-0.132
1744040632763,2025-04-07T18.43.52.763,151.581,0.428,-0.888,-0.220
1744040632783,2025-04-07T18.43.52.783,151.601,0.432,-0.991,-0.292
1744040632802,2025-04-07T18.43.52.802,151.620,0.401,-1.022,-0.397
1744040632823,2025-04-07T18.43.52.823,151.641,0.397,-1.139,-0.506
1744040632843,2025-04-07T18.43.52.843,151.661,0.414,-1.278,-0.571
1744040632864,2025-04-07T18.43.52.864,151.682,0.421,-1.292,-0.582
1744040632884,2025-04-07T18.43.52.884,151.702,0.367,-1.277,-0.547
1744040632905,2025-04-07T18.43.52.905,151.723,0.320,-1.278,-0.483
1744040632924,2025-04-07T18.43.52.924,151.742,0.283,-1.239,-0.435
1744040632944,2025-04-07T18.43.52.944,151.762,0.242,-1.144,-0.402
1744040632965,2025-04-07T18.43.52.965,151.783,0.206,-1.044,-0.380
1744040632985,2025-04-07T18.43.52.985,151.803,0.183,-0.985,-0.337
1744040633006,2025-04-07T18.43.53.006,151.824,0.160,-0.932,-0.272
1744040633025,2025-04-07T18.43.53.025,151.843,0.139,-0.854,-0.213
1744040633045,2025-04-07T18.43.53.045,151.863,0.112,-0.839,-0.166
1744040633066,2025-04-07T18.43.53.066,151.884,0.078,-0.797,-0.169
1744040633087,2025-04-07T18.43.53.087,151.905,0.120,-0.781,-0.164
1744040633107,2025-04-07T18.43.53.107,151.925,0.135,-0.752,-0.161
1744040633128,2025-04-07T18.43.53.128,151.946,0.140,-0.714,-0.180
1744040633147,2025-04-07T18.43.53.147,151.965,0.186,-0.730,-0.168
1744040633167,2025-04-07T18.43.53.167,151.985,0.206,-0.703,-0.156
1744040633188,2025-04-07T18.43.53.188,152.006,0.264,-0.681,-0.137
1744040633208,2025-04-07T18.43.53.208,152.026,0.298,-0.720,-0.106
1744040633229,2025-04-07T18.43.53.229,152.047,0.316,-0.787,-0.071
